,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,2.3352327312845627,2022-03-26 21:44:34.730641,2022-03-26 21:44:36.737188,0 days 00:00:02.006547,154.64218727347313,23.626993689857006,COMPLETE
1,1,2.315788661915,2022-03-26 21:44:36.737602,2022-03-26 21:44:42.368076,0 days 00:00:05.630474,111.71668635358958,92.31570925007196,COMPLETE
2,2,2.2376651689122897,2022-03-26 21:44:42.368765,2022-03-26 21:44:47.338829,0 days 00:00:04.970064,166.33216809068273,54.195185247893534,COMPLETE
3,3,2.3803960015020493,2022-03-26 21:44:47.339310,2022-03-26 21:44:50.153828,0 days 00:00:02.814518,103.52035644253623,49.9424025703509,COMPLETE
4,4,2.4130090087628164,2022-03-26 21:44:50.154297,2022-03-26 21:44:52.971089,0 days 00:00:02.816792,113.26941745941559,44.21470266364625,COMPLETE
5,5,2.5061849891817642,2022-03-26 21:44:52.971546,2022-03-26 21:44:57.377943,0 days 00:00:04.406397,184.10237525964124,43.732171051110576,COMPLETE
6,6,2.3741208700236895,2022-03-26 21:44:57.378362,2022-03-26 21:44:59.563188,0 days 00:00:02.184826,160.74881248294602,24.296064982084175,COMPLETE
7,7,2.3094110071617826,2022-03-26 21:44:59.563576,2022-03-26 21:45:04.468661,0 days 00:00:04.905085,152.18400378344205,57.89827628219494,COMPLETE
8,8,2.365440481912277,2022-03-26 21:45:04.469169,2022-03-26 21:45:06.315120,0 days 00:00:01.845951,111.17016631067213,29.239871827140938,COMPLETE
9,9,2.273633919521786,2022-03-26 21:45:06.315582,2022-03-26 21:45:07.400699,0 days 00:00:01.085117,167.10100510795843,11.39407410668211,COMPLETE
10,10,2.4056364657935236,2022-03-26 21:45:07.401136,2022-03-26 21:45:15.861373,0 days 00:00:08.460237,197.54934367530677,77.14103897224847,COMPLETE
11,11,2.4250517872110624,2022-03-26 21:45:15.861849,2022-03-26 21:45:20.369840,0 days 00:00:04.507991,195.59025008781103,42.94752569959058,COMPLETE
12,12,2.484348628794594,2022-03-26 21:45:20.370275,2022-03-26 21:45:27.725730,0 days 00:00:07.355455,198.44311579880747,68.68317773542668,COMPLETE
13,13,2.2992947272084043,2022-03-26 21:45:27.726211,2022-03-26 21:45:34.749532,0 days 00:00:07.023321,183.50652464553693,70.98865818029222,COMPLETE
14,14,2.349468567787279,2022-03-26 21:45:34.749968,2022-03-26 21:45:41.313731,0 days 00:00:06.563763,180.2213648879108,67.94755144686714,COMPLETE
15,15,2.493215794912265,2022-03-26 21:45:41.314466,2022-03-26 21:45:49.848576,0 days 00:00:08.534110,182.7123248337371,86.04432751687106,COMPLETE
16,16,2.3124669667310322,2022-03-26 21:45:49.849093,2022-03-26 21:45:57.024977,0 days 00:00:07.175884,133.7133462116838,98.10314175539445,COMPLETE
17,17,2.349734766356029,2022-03-26 21:45:57.025418,2022-03-26 21:46:05.535937,0 days 00:00:08.510519,180.0597423401812,84.9606429021185,COMPLETE
18,18,2.3451880948017796,2022-03-26 21:46:05.536496,2022-03-26 21:46:08.333052,0 days 00:00:02.796556,137.68823236438436,36.01004712741214,COMPLETE
19,19,2.4429042654185205,2022-03-26 21:46:08.333578,2022-03-26 21:46:14.616151,0 days 00:00:06.282573,186.58849238474892,60.46856428220977,COMPLETE
20,20,2.426993781732464,2022-03-26 21:46:14.616578,2022-03-26 21:46:22.425285,0 days 00:00:07.808707,171.81586813055947,82.8002919215182,COMPLETE
21,21,2.4785953504439977,2022-03-26 21:46:22.425752,2022-03-26 21:46:29.522318,0 days 00:00:07.096566,192.91516368638767,66.40245838686958,COMPLETE
22,22,2.5919754639185064,2022-03-26 21:46:29.522790,2022-03-26 21:46:37.084226,0 days 00:00:07.561436,177.02269339685506,76.20566105416646,COMPLETE
23,23,2.370232056149777,2022-03-26 21:46:37.084698,2022-03-26 21:46:45.793333,0 days 00:00:08.708635,177.15873475212908,87.95938663411941,COMPLETE
24,24,2.3741208700236895,2022-03-26 21:46:45.794197,2022-03-26 21:46:53.763239,0 days 00:00:07.969042,140.06306061137548,99.79755034708268,COMPLETE
25,25,2.4085646500497737,2022-03-26 21:46:53.763713,2022-03-26 21:47:02.023125,0 days 00:00:08.259412,188.47330656467,77.67376073485804,COMPLETE
26,26,2.4364859221497706,2022-03-26 21:47:02.023644,2022-03-26 21:47:09.698349,0 days 00:00:07.674705,174.48370457856439,77.70072168844787,COMPLETE
27,27,2.358191690117086,2022-03-26 21:47:09.698860,2022-03-26 21:47:18.227657,0 days 00:00:08.528797,163.15872977628095,91.3057400720127,COMPLETE
28,28,2.3371051231497804,2022-03-26 21:47:18.228137,2022-03-26 21:47:23.461357,0 days 00:00:05.233220,190.46960139667178,48.10348064900175,COMPLETE
29,29,2.4167422700817727,2022-03-26 21:47:23.461822,2022-03-26 21:47:26.458130,0 days 00:00:02.996308,144.36675053380952,36.766713050845055,COMPLETE
30,30,2.3240680720981683,2022-03-26 21:47:26.458607,2022-03-26 21:47:31.978127,0 days 00:00:05.519520,154.9256072452938,62.96352346293922,COMPLETE
31,31,2.3124669667310322,2022-03-26 21:47:31.978563,2022-03-26 21:47:40.155964,0 days 00:00:08.177401,198.5007723987177,72.0185504284234,COMPLETE
32,32,2.398853726261774,2022-03-26 21:47:40.156817,2022-03-26 21:47:48.833229,0 days 00:00:08.676412,185.38680725928035,82.11618583476857,COMPLETE
33,33,2.5360737644810114,2022-03-26 21:47:48.833746,2022-03-26 21:47:56.021659,0 days 00:00:07.187913,172.64957728018388,73.30146369311943,COMPLETE
34,34,2.434630813901771,2022-03-26 21:47:56.022188,2022-03-26 21:48:01.294147,0 days 00:00:05.271959,171.0498669918739,53.308102369616606,COMPLETE
35,35,2.529673424980197,2022-03-26 21:48:01.294719,2022-03-26 21:48:09.904253,0 days 00:00:08.609534,158.65880138052245,92.39900090956027,COMPLETE
36,36,2.4133562242872726,2022-03-26 21:48:09.904818,2022-03-26 21:48:18.312270,0 days 00:00:08.407452,158.2681456302954,93.03627540802493,COMPLETE
37,37,2.480172065043517,2022-03-26 21:48:18.312776,2022-03-26 21:48:27.070082,0 days 00:00:08.757306,166.3091408071067,93.19771407418186,COMPLETE
38,38,2.3683686661685273,2022-03-26 21:48:27.070594,2022-03-26 21:48:32.674456,0 days 00:00:05.603862,170.05652143055522,57.594915788807015,COMPLETE
39,39,2.498805964856015,2022-03-26 21:48:32.674999,2022-03-26 21:48:39.038903,0 days 00:00:06.363904,147.86583361877447,75.0425805465079,COMPLETE
40,40,2.4518971475019433,2022-03-26 21:48:39.039364,2022-03-26 21:48:42.612621,0 days 00:00:03.573257,157.38653982657024,39.298325734685285,COMPLETE
41,41,2.2893895985017076,2022-03-26 21:48:42.613386,2022-03-26 21:48:48.958361,0 days 00:00:06.344975,148.24061085112498,74.04696789706975,COMPLETE
42,42,2.3683686661685273,2022-03-26 21:48:48.958916,2022-03-26 21:48:53.261036,0 days 00:00:04.302120,149.44601857818944,50.776000125682394,COMPLETE
43,43,2.4615381652310186,2022-03-26 21:48:53.261521,2022-03-26 21:48:58.990052,0 days 00:00:05.728531,127.836800668217,79.67054569239252,COMPLETE
44,44,2.5102293556106337,2022-03-26 21:48:58.990497,2022-03-26 21:49:04.779331,0 days 00:00:05.788834,161.8519057076368,62.89397224395479,COMPLETE
45,45,2.5240735330017627,2022-03-26 21:49:04.779873,2022-03-26 21:49:10.906175,0 days 00:00:06.126302,164.61525828017326,65.54917663379142,COMPLETE
46,46,2.3094110071617826,2022-03-26 21:49:10.906671,2022-03-26 21:49:16.693965,0 days 00:00:05.787294,161.8759138531467,63.09483408851224,COMPLETE
47,47,2.461394827540153,2022-03-26 21:49:16.694464,2022-03-26 21:49:22.858673,0 days 00:00:06.164209,166.118866819882,65.31410549578884,COMPLETE
48,48,2.4130090087628164,2022-03-26 21:49:22.859212,2022-03-26 21:49:28.593190,0 days 00:00:05.733978,175.7385823431199,57.03527220216982,COMPLETE
49,49,2.453049388649769,2022-03-26 21:49:28.593702,2022-03-26 21:49:34.769687,0 days 00:00:06.175985,154.33083733252838,70.43121432661388,COMPLETE
