,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
73,27.0,10.73312629199899,2.182029668043545,1.1277320598288616,5.3634425011951885,0.2784928034240172,1.5674882616344068,0.1447971891818461,7.44355110820603,0.01642183949247727,0.16438574418710786,2.145826020798126,0.4665002699932996,8.923333204275481,4.755140360855199,0.9939402334225909,1.6374817155581354,5.42803464628888,6.842239171888201,32.62480023613675,0.04639218079509832,3.3386143192003037,0.12627051840071662,10.320094897245587,0.2526127730898798,3.300492643202251,1.053915400257235,0.19606968659102703,1.4419302148513145
74,27.0,10.73312629199899,2.182029668043545,1.1276016621612326,5.361632549092049,0.2784670638923335,1.567675427336172,0.144739093692043,7.443172236533864,0.016419904570564966,0.16436678165742882,2.145511112381154,0.4665861287982515,8.921705514922031,4.754399831523867,0.9939965524148836,1.637454005216098,5.4278962371385555,6.842962828861186,32.632641458878126,0.046387232851030635,3.338184217436335,0.126262918028943,10.318077185314907,0.25258494869480924,3.2995445743311853,1.0539325630995158,0.19603178369891525,1.4417661874745078
75,27.0,10.73312629199899,2.182029668043545,1.1275112543451027,5.360377666087465,0.27844921806050194,1.5678051937856703,0.1446988147019689,7.442909555758229,0.01641856304300811,0.16435363448288381,2.145292778857426,0.46664565675755015,8.920576999033218,4.753886404858778,0.9940355997168211,1.637434792974397,5.427800274770203,6.843464557517417,32.63807796580903,0.04638380232327944,3.3378860176149647,0.1262576485097382,10.316678257461756,0.2525656573774168,3.2988872555483226,1.0539444625078211,0.19600550471890626,1.4416524633781167
76,27.0,10.73312629199899,2.182029668043545,1.1274488030982652,5.35951082722744,0.2784368906479348,1.5678948329000284,0.1446709910772077,7.442728103062425,0.016417636352461004,0.16434455277426757,2.1451419600303945,0.46668677704381584,8.919797451120779,4.753531743760138,0.9940625725251032,1.637421521683262,5.427733986590602,6.843811137951468,32.641833356114994,0.046381432608529734,3.3376800293337694,0.1262540084699866,10.315711916359795,0.2525523314629565,3.2984331977099988,1.0539526822936442,0.1959873519182146,1.4415739058825472
77,27.0,10.73312629199899,2.182029668043545,1.1274058265349658,5.358914301825233,0.27842840739334274,1.567956519115553,0.14465184392112493,7.442603234246153,0.01641699863941325,0.16433830308919353,2.1450381722728253,0.4667150744545968,8.919260996015392,4.7532876795352035,0.9940811341817737,1.6374123888874819,5.427688369596691,6.844049641371595,32.64441767231952,0.04637980186132931,3.337538276064554,0.12625150353362868,10.315046917314294,0.2525431610774906,3.2981207324443984,1.0539583388363651,0.19597485985396462,1.441519845613906
78,27.0,10.73312629199899,2.182029668043545,1.1273763657088942,5.358505378221935,0.2784225920449559,1.5679988055788507,0.14463871837101538,7.4425176355338465,0.01641656148130332,0.16433401887308055,2.1449670248185067,0.46673447258774914,8.918893251148383,4.753120371283239,0.9940938583666971,1.6374061282726875,5.427657098731356,6.844213137641157,32.646189244645726,0.04637868396925164,3.337441102905772,0.12624978637691125,10.314591054404069,0.2525368746946233,3.2979065346552643,1.053962216447986,0.1959662964299984,1.4414827868067437
79,27.0,10.73312629199899,2.182029668043545,1.1273562490569535,5.3582261540828044,0.27841862116718324,1.5680276799241222,0.14462975588902513,7.442459186408968,0.016416262977876458,0.16433109349399672,2.144918443404954,0.46674771815974964,8.918642144968448,4.753006128666165,0.9941025467856406,1.6374018533549224,5.427635746135462,6.844324777333146,32.64739892233051,0.04637792064218881,3.3373747504345803,0.12624861385568165,10.314279778831706,0.25253258218171826,3.2977602745890997,1.053964864186483,0.1959604490916064,1.4414574820470194
80,27.0,10.73312629199899,2.182029668043545,1.1273425672232642,5.358036246823642,0.2784159204747695,1.568047318082154,0.14462366028283807,7.442419433710147,0.016416059958295762,0.1643291038711598,2.144885401981233,0.46675672680163316,8.918471361430393,4.752928429430147,0.9941084559947553,1.637398945877372,5.427621223705651,6.844400706255284,32.64822165411259,0.046377401484530026,3.3373296224740034,0.12624781639492585,10.314068072598225,0.2525296627372774,3.297660799492223,1.0539666649790738,0.1959564721718068,1.4414402716526102
81,27.0,10.73312629199899,2.182029668043545,1.127333299035806,5.357907602073415,0.27841409100336045,1.5680606211330537,0.14461953106872127,7.442392504902721,0.016415922431150327,0.1643277560841714,2.1448630194471456,0.4667628293302573,8.918355671247232,4.752875795324139,0.9941124589419514,1.637396976327999,5.427611386091416,6.844452141136006,32.64877897943588,0.04637704980283214,3.337299052419745,0.126247276188405,10.313924661042249,0.25252768508143336,3.2975934142377157,1.0539678848508893,0.1959537781733965,1.4414286131888954
82,27.0,10.73312629199899,2.182029668043545,1.1273270459565645,5.35782080777617,0.27841285669193305,1.5680695964620277,0.1446167451622866,7.442374336521097,0.01641582964406093,0.16432684675655182,2.144847918354304,0.46676694659646845,8.918277617163193,4.752840284040283,0.9941151596583677,1.6373956475084903,5.427604748830178,6.844486843324151,32.649154996799105,0.04637681252952119,3.3372784273544287,0.1262469117207897,10.313827903846985,0.25252635079263525,3.297547950619501,1.0539687078764444,0.19595196058116368,1.4414207474332912
