,109
Returns,30.0
Semi Deviation,11.180339887498949
Sortino Ratio,2.3630766386217776
ASIANPAINT Weight,2.807825436443852
BAJFINANCE Weight,1.339661902671104
BAJAJFINSV Weight,1.5317928657397908
BRITANNIA Weight,1.6157573593255008
DIVISLAB Weight,0.24887280090245054
GRASIM Weight,0.6683088712412957
HCLTECH Weight,0.20132551086205633
HDFCBANK Weight,0.009215321907996439
HINDALCO Weight,1.0149177049361862
HINDUNILVR Weight,27.39605247859246
ICICIBANK Weight,0.03996324840200122
INFY Weight,2.0109376159993655
JSWSTEEL Weight,18.17698671383861
LT Weight,0.574203521238535
NESTLEIND Weight,11.971758719101292
POWERGRID Weight,2.2231799092512277
RELIANCE Weight,11.340565797149237
TCS Weight,0.02668850609909062
TATACONSUM Weight,3.9292767654573653
TATASTEEL Weight,0.33411773839685155
TECHM Weight,0.05065201908412782
TITAN Weight,10.127430010600033
ULTRACEMCO Weight,2.286339489703103
WIPRO Weight,0.07416969305647166
