,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
25,25,2.255204660080009,2022-03-25 21:12:22.736770,2022-03-25 21:15:35.861113,0 days 00:03:13.124343000,190,0.7273378955887226,493,0.4522925883955614,COMPLETE
26,26,2.2540148520124346,2022-03-25 21:15:35.861929,2022-03-25 21:17:30.828837,0 days 00:01:54.966908000,128,0.5892416863224677,545,0.32548180132504845,COMPLETE
27,27,2.2214591067110563,2022-03-25 21:17:30.829649,2022-03-25 21:20:37.106688,0 days 00:03:06.277039000,266,0.8653607621220167,273,0.16141347160756478,COMPLETE
28,28,2.2914717598392627,2022-03-25 21:20:37.107511,2022-03-25 21:23:45.308100,0 days 00:03:08.200589000,325,0.39326054742739963,195,0.25943978641457066,COMPLETE
29,29,2.217022793460939,2022-03-25 21:23:45.308878,2022-03-25 21:25:29.984317,0 days 00:01:44.675439000,233,0.23869109473065747,188,0.2350208358905001,COMPLETE
30,30,2.2398999417207777,2022-03-25 21:25:29.985142,2022-03-25 21:29:23.177889,0 days 00:03:53.192747000,311,0.379733506491729,260,0.45334203209551927,COMPLETE
31,31,2.2589592652535218,2022-03-25 21:29:23.178709,2022-03-25 21:31:23.624182,0 days 00:02:00.445473000,406,0.5161265339844456,84,0.12269972934752102,COMPLETE
32,32,2.18304866963315,2022-03-25 21:31:23.624995,2022-03-25 21:32:43.920881,0 days 00:01:20.295886000,243,0.6326873531393746,135,0.22442193394048343,COMPLETE
33,33,2.2206628201174974,2022-03-25 21:32:43.921704,2022-03-25 21:36:26.461401,0 days 00:03:42.539697000,337,0.44475662336137417,216,0.36287894609381094,COMPLETE
34,34,2.1975941628267077,2022-03-25 21:36:26.462231,2022-03-25 21:37:53.960932,0 days 00:01:27.498701000,475,0.5171253779717803,46,0.14675903948981078,COMPLETE
35,35,2.246665467497144,2022-03-25 21:37:53.961719,2022-03-25 21:40:48.478085,0 days 00:02:54.516366000,194,0.38574441407530163,431,0.30370530978291854,COMPLETE
36,36,2.240904177123764,2022-03-25 21:40:48.478886,2022-03-25 21:43:18.052589,0 days 00:02:29.573703000,397,0.7073478468139935,109,0.5160284938828328,COMPLETE
37,37,2.1841587884392806,2022-03-25 21:43:18.053402,2022-03-25 21:45:21.208289,0 days 00:02:03.154887000,284,0.6160285037521193,160,0.3964899177709524,COMPLETE
38,38,2.267595574709645,2022-03-25 21:45:21.209107,2022-03-25 21:47:11.127918,0 days 00:01:49.918811000,456,0.25889628712326723,62,0.6942497781239754,COMPLETE
39,39,2.251273028506009,2022-03-25 21:47:11.128717,2022-03-25 21:48:35.758772,0 days 00:01:24.630055000,161,0.5102660970429667,281,0.055786094524447716,COMPLETE
40,40,2.2503217033716925,2022-03-25 21:48:35.759602,2022-03-25 21:54:32.296278,0 days 00:05:56.536676000,331,0.1531871116894985,355,0.32271430529245965,COMPLETE
41,41,2.2133546386470493,2022-03-25 21:54:32.297106,2022-03-25 21:55:44.472483,0 days 00:01:12.175377000,455,0.23839325669077638,41,0.6995926057984182,COMPLETE
42,42,2.178185835000143,2022-03-25 21:55:44.473236,2022-03-25 21:57:55.475666,0 days 00:02:11.002430000,491,0.4184442120075808,65,0.8108562900474952,COMPLETE
43,43,2.195765767538833,2022-03-25 21:57:55.476441,2022-03-25 21:59:55.734237,0 days 00:02:00.257796000,362,0.273119512812433,103,0.6277738216021114,COMPLETE
44,44,2.2530646780662127,2022-03-25 21:59:55.735050,2022-03-25 22:01:47.378075,0 days 00:01:51.643025000,442,0.16112197006715095,67,0.9112394660406709,COMPLETE
45,45,2.211001980890196,2022-03-25 22:01:47.378846,2022-03-25 22:07:16.302240,0 days 00:05:28.923394000,502,0.30682906181367653,156,0.6934748494397687,COMPLETE
46,46,2.238812456392771,2022-03-25 22:07:16.303032,2022-03-25 22:12:07.833273,0 days 00:04:51.530241000,390,0.3473794633281225,218,0.5127090108012322,COMPLETE
47,47,2.1618323703134434,2022-03-25 22:12:07.834113,2022-03-25 22:12:50.084778,0 days 00:00:42.250665000,417,0.09481723597281227,28,0.20913455588206437,COMPLETE
48,48,2.0856232651896116,2022-03-25 22:12:50.085515,2022-03-25 22:14:28.500262,0 days 00:01:38.414747000,215,0.993172793757003,203,0.8251051419078461,COMPLETE
49,49,2.2598512317878225,2022-03-25 22:14:28.501097,2022-03-25 22:16:20.421503,0 days 00:01:51.920406000,153,0.6622830812231293,403,0.5834656394419115,COMPLETE
