,237
Returns,28.799999999999997
Standard Deviation,17.44133022449836
Sharpe Ratio,1.445990625449864
ASIANPAINT Weight,0.10142595106795492
BAJFINANCE Weight,0.824125424553495
BAJAJFINSV Weight,10.11149927956683
BRITANNIA Weight,7.1204813117024095
DIVISLAB Weight,2.4961615404627278
GRASIM Weight,2.0630161075033784
HCLTECH Weight,2.199175288252387
HDFCBANK Weight,1.5848728567273893
HINDALCO Weight,0.2672098507539091
HINDUNILVR Weight,2.1221336575550604
ICICIBANK Weight,3.024938265617609
INFY Weight,3.442652868343185
JSWSTEEL Weight,5.251658050735862
LT Weight,0.4582368970505901
NESTLEIND Weight,17.09508350976962
POWERGRID Weight,0.9259223688300061
RELIANCE Weight,4.818014793461941
TCS Weight,20.656236948324707
TATACONSUM Weight,0.29023912395659
TATASTEEL Weight,0.6307033733384678
TECHM Weight,1.3464232391031088
TITAN Weight,10.050396776596779
ULTRACEMCO Weight,2.376439102727485
WIPRO Weight,0.7429534139984993
