Date,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,NESTLEIND,RELIANCE,SHREECEM,TCS,TATASTEEL,TECHM,TITAN,WIPRO
2017-03-01,1007.50769,1066.912964,3917.578857,1474.279541,736.874634,401.465027,681.086609,185.190506,825.718384,1318.409668,246.652878,457.129303,174.48262,822.770508,5792.003418,597.715881,15903.245117,1133.686035,437.102905,448.718872,426.946869,180.956894
2017-03-02,1003.605469,1040.038086,3869.305908,1443.296997,724.061096,398.935455,675.433899,185.3862,827.604797,1316.950562,246.255188,456.304291,168.691071,814.783936,5743.075684,598.805237,15629.385742,1143.69873,432.123413,448.853577,419.443787,181.568054
2017-03-03,988.923401,1037.558838,3755.737549,1435.232666,730.756836,403.261658,673.916687,194.291,827.274719,1290.780884,243.86908,459.827026,169.150696,808.145081,5735.616211,609.360291,15767.202148,1140.315552,432.51651,452.265533,428.603424,182.920013
2017-03-06,1004.239685,1025.361084,3811.598633,1430.250488,729.986145,404.514618,675.752014,195.269562,823.454895,1285.838867,244.57608,461.031036,169.932114,817.579285,5812.668457,632.019714,15878.540039,1130.462524,430.419891,448.898468,426.849426,182.197708
2017-03-07,998.922852,1043.657715,3799.018799,1417.806519,727.384949,405.365692,678.419312,188.419724,822.464539,1285.321045,243.913284,454.743622,166.806488,815.632507,5855.618652,631.826111,15590.134766,1142.944458,421.072418,448.898468,428.311096,183.40152
2017-03-08,997.557007,1072.218506,3825.925537,1429.97229,746.123535,400.80307,681.355774,186.120117,821.757263,1287.486206,242.499268,449.392639,163.680893,823.519348,5880.963379,625.168701,15682.985352,1148.61377,412.729584,441.670471,429.675262,183.383011
2017-03-09,1005.89801,1078.168457,3798.769043,1426.820801,732.105713,399.219147,682.334534,185.141556,820.814026,1293.901367,241.703918,451.064789,162.577728,824.06842,5755.308594,623.014099,15659.660156,1152.065796,410.108795,439.021698,430.942078,179.456787
2017-03-10,1005.068726,1085.408081,3819.934814,1447.16687,733.454468,400.164795,685.222107,183.575897,825.435364,1296.071411,239.096878,455.657745,162.026123,827.512634,5682.055664,620.5448,15781.255859,1162.352905,408.623718,427.214478,433.914063,180.401306
2017-03-14,1045.213135,1117.340576,3924.967041,1472.309814,743.618591,403.592621,690.409851,186.315811,861.793518,1343.57251,253.855347,461.432404,167.220184,834.750488,5670.61084,624.345642,16171.53125,1173.897705,412.816956,430.850952,450.382019,185.697998
2017-03-15,1038.042725,1125.125366,3932.35498,1478.56665,739.33136,398.5336,693.297302,186.75618,849.296936,1345.412231,251.999557,451.243195,168.691071,842.737061,5657.220703,631.826111,16167.537109,1142.258667,418.4953,430.671326,450.235779,183.271896
2017-03-16,1060.968384,1153.834839,4033.593262,1494.69519,742.992371,404.443787,693.664368,194.486725,854.672852,1368.196045,251.425079,458.779175,176.918762,849.974976,5699.336914,628.291565,16271.430664,1152.591675,436.491333,431.973297,453.889862,185.401657
2017-03-17,1053.066284,1149.6698,3962.756348,1505.122925,735.862976,409.337402,697.824341,191.991409,851.230408,1369.091919,247.978485,463.884857,176.505096,846.8302,5765.780273,629.768311,16267.583984,1154.809326,438.718994,434.801636,451.648712,186.772125
2017-03-20,1053.310181,1162.809814,3959.461914,1507.06958,761.730957,408.675415,702.84082,191.991409,847.363464,1375.271484,243.07373,455.501678,178.435593,853.169556,5835.001465,620.133179,15813.404297,1133.891602,433.870605,432.691589,453.646301,184.271957
2017-03-21,1042.578979,1164.793091,4050.965088,1526.813232,611.244141,406.287659,705.214478,194.046356,852.079102,1375.884644,240.422485,460.562836,176.872818,858.111328,5870.585449,611.902222,16076.5625,1136.954712,433.652191,428.247101,451.843597,184.697906
2017-03-22,1031.994141,1150.066284,4101.284668,1541.366089,604.06665,412.646942,700.295898,189.251465,853.493835,1360.695801,234.192078,458.266327,171.632813,860.756836,5876.515625,609.917114,16123.65332,1133.411255,426.401367,426.855347,434.35257,185.401657
2017-03-23,1035.652588,1175.899902,4141.869629,1527.462036,599.779419,414.491028,700.295898,189.545029,850.711548,1374.233765,235.915421,463.951782,171.770706,866.696899,5873.366211,616.501953,15920.355469,1124.907104,432.865936,432.916107,440.44278,188.901917
2017-03-24,1038.237793,1167.272217,4122.750488,1528.574219,600.646545,412.788849,697.09021,190.719284,849.013977,1379.847046,242.808578,459.916229,171.724747,877.878174,5886.663086,623.014099,16085.142578,1109.750488,430.856689,425.732971,436.496338,190.105682
2017-03-27,1017.409668,1175.15625,4038.335205,1531.332031,611.340515,402.907074,689.993774,184.652283,847.693542,1391.262329,241.394592,458.779175,164.96788,869.691956,5989.335938,605.753174,16234.449219,1102.823975,416.267639,420.92923,436.496338,186.679535
2017-03-28,1031.994141,1184.825195,4084.211914,1547.761963,609.943604,406.571381,695.059204,185.533005,851.749023,1418.999023,244.797012,461.58844,166.944397,858.011475,6024.688965,603.162781,16416.400391,1111.007935,419.499969,409.166992,442.050629,187.994431
2017-03-29,1041.993774,1170.941406,4056.156982,1571.792358,603.825806,414.940125,699.170227,188.126144,860.661682,1435.933594,249.392456,460.116882,168.553162,856.164551,6016.997559,608.440369,16581.578125,1117.706299,423.169067,411.456573,443.366089,189.735291
2017-03-30,1043.944824,1171.239014,4054.110107,1573.530273,600.164795,414.112732,717.57196,186.217972,866.933594,1433.952271,248.641296,457.285309,170.437683,863.701965,6120.785156,615.218872,17009.625,1116.059937,417.141235,414.105377,445.607208,191.105759
2017-03-31,1047.261597,1161.371704,4091.849609,1563.728271,601.03186,413.592682,705.997498,190.866089,859.907166,1417.112061,244.664474,455.836121,173.011749,870.740173,6190.700195,639.548706,16846.90625,1111.853638,421.68396,412.264648,450.917908,191.013138
2017-04-03,1063.212036,1171.933105,4091.699951,1571.931274,604.355713,409.57373,701.421448,189.447189,868.301147,1446.877197,253.369324,449.838531,173.655258,874.483887,6096.088379,665.573181,16932.164063,1102.663818,424.43576,406.832458,447.604889,187.827759
2017-04-05,1056.090454,1163.35498,4122.201172,1564.608765,608.643005,402.127014,701.005493,193.948517,882.165222,1405.838379,251.734406,444.108551,179.998413,888.360535,6141.958496,685.109741,17153.755859,1097.885864,430.944061,401.310455,479.176422,189.142654
2017-04-06,1060.334351,1188.147339,4171.672363,1555.918579,605.174683,403.545319,704.015442,189.789673,881.505127,1398.715576,248.199432,445.736145,187.352798,892.853027,6131.533203,696.487854,17354.439453,1097.337158,438.238556,401.265564,474.937622,190.642761
2017-04-07,1056.480713,1191.618164,4219.445801,1556.057739,599.297668,401.559601,704.186646,189.349319,871.93219,1400.743652,245.106323,437.687317,183.721573,871.638611,6134.220215,681.042603,17579.679688,1110.596436,430.856689,397.94339,472.9888,189.605637
2017-04-10,1033.311279,1230.443115,4366.010742,1583.587524,634.029175,393.876343,701.886536,190.866089,873.299805,1384.469849,245.37146,425.134949,187.260849,875.88147,6142.375,668.817261,17423.621094,1107.487549,432.734894,397.808685,473.329834,186.827667
2017-04-11,1046.286011,1245.516724,4367.85791,1577.075928,634.896179,394.230957,704.504883,192.236038,871.177734,1393.290894,250.67392,431.266235,182.710327,879.575317,6078.203613,664.459595,17431.261719,1106.138428,426.401367,399.739197,474.30423,188.957443
2017-04-12,1044.286255,1255.681641,4495.75293,1598.487915,626.89978,393.214478,706.560303,188.860046,871.224915,1383.667725,248.155228,432.024292,180.595947,877.928101,6040.627441,655.575012,17464.742188,1094.228027,417.053955,392.960083,467.531921,185.475739
2017-04-13,1051.944336,1263.317749,4604.528809,1577.539551,625.16571,382.55249,704.896362,179.319183,871.319214,1391.451172,249.922729,415.324768,175.355942,878.027893,5966.076172,660.804016,17453.599609,1064.691895,404.95462,386.046448,471.770721,183.494125
2017-04-17,1033.457764,1249.086914,4486.268555,1568.96521,616.494812,383.356232,703.183411,177.557785,862.076416,1395.838135,249.569229,412.426392,178.481567,886.114319,5849.133301,673.901001,17405.619141,1058.38269,403.949951,378.863281,468.944916,182.345886
2017-04-18,1015.019592,1225.782227,4362.416504,1561.178955,609.02832,382.056061,708.322205,179.857407,860.850342,1396.309814,250.452942,411.423096,172.184372,880.174316,5872.993652,663.41864,17443.292969,1055.616455,393.030029,376.124725,459.151855,182.975586
2017-04-19,1023.263062,1232.624756,4333.113281,1590.261475,610.184448,382.316101,709.154236,182.010208,856.88916,1405.885498,247.934311,409.884613,174.114929,874.134399,5836.622559,662.740784,17296.900391,1051.204468,393.772644,371.994446,460.174988,184.549759
2017-04-20,1032.921021,1241.599731,4348.438965,1566.207764,607.824097,385.294769,715.589966,182.450546,863.632629,1431.263428,241.041122,413.496552,174.02298,887.661743,5874.801758,663.103943,17262.775391,1063.252075,396.961212,377.561371,467.239594,185.105347
2017-04-21,1039.408447,1236.591553,4297.170898,1564.910034,607.775818,384.278259,732.450134,184.06517,854.861389,1422.159546,237.859634,411.891235,172.138412,878.926392,5887.728516,679.057495,17352.46875,1056.530884,393.859955,383.981232,467.142181,181.95697
2017-04-24,1043.798584,1261.185425,4364.763184,1570.286011,611.629578,387.493378,750.289063,186.70723,853.116455,1444.093872,237.41777,413.16214,176.964722,894.250732,5826.660645,686.271667,18345.835938,1064.440552,393.728943,385.417877,470.016785,182.068085
2017-04-25,1071.06543,1330.554443,4517.119141,1611.673462,623.575989,387.682495,752.246765,187.587921,871.460632,1460.792725,240.82016,414.410645,178.803314,896.496948,5859.372559,693.728088,18794.939453,1056.85083,397.179626,393.409058,471.283508,183.086685
2017-04-26,1077.650513,1298.820313,4526.952637,1646.873657,619.963135,378.368164,758.90271,192.774246,887.824158,1496.265137,244.708633,407.677307,182.756302,898.843018,5953.149414,685.811768,19013.765625,1056.325317,396.437073,383.442505,467.531921,181.808823
2017-04-27,1078.33313,1275.019653,4517.518555,1647.638306,606.619751,382.836182,767.687561,190.67038,893.435669,1477.868408,242.278336,412.582458,182.296661,915.115723,6210.623047,682.446716,19084.871094,1052.804443,389.491974,381.556946,466.070282,183.734894
2017-04-28,1093.064331,1265.598633,4568.337402,1679.849121,605.415527,384.916595,756.871643,195.073837,881.788025,1450.179077,246.122635,409.773224,182.940155,900.440308,6206.546387,675.52301,18922.150391,1039.31665,392.46225,374.373871,458.226135,183.068176
2017-05-02,1084.918091,1258.061646,4558.852051,1656.397705,603.825806,388.675446,753.98407,195.954544,875.327515,1495.085938,243.559784,411.400757,179.998413,916.363708,6222.577148,663.588074,18952.724609,1046.974609,388.793121,375.451355,472.696442,183.308929
2017-05-03,1091.552246,1259.549316,4555.606934,1659.43335,601.898987,394.845642,755.794983,192.823196,880.89209,1482.396851,241.041122,416.618011,177.74614,915.415222,6223.039551,663.370117,19367.013672,1068.646851,385.080353,376.977722,471.039886,183.883041
2017-05-04,1104.917114,1285.779541,4562.296875,1664.809814,603.970398,386.760559,751.145569,188.321838,902.30127,1475.840088,263.178864,418.111725,178.389633,903.934509,6241.527832,657.487427,19170.419922,1065.355225,386.52179,376.304321,480.053406,185.179428
2017-05-05,1118.770142,1263.664795,4421.322266,1635.727173,603.055054,392.245148,749.873108,181.814499,899.660583,1459.330322,263.841675,415.369354,174.48262,906.779663,6233.141113,643.107422,19063.322266,1060.965698,378.790466,370.827209,478.640503,184.938675
2017-05-08,1138.817871,1261.433594,4413.884277,1642.030396,604.018555,397.256989,751.145569,180.248825,900.556458,1442.961792,267.730194,421.612152,175.861572,905.831299,6217.11084,639.790771,19138.074219,1071.001831,377.305359,378.144989,472.160492,186.049866
2017-05-09,1136.817993,1275.416382,4371.452148,1665.203369,608.931946,401.772369,751.610413,182.401642,897.915649,1437.301392,265.653381,422.125031,176.918762,905.332092,6213.078613,644.124146,19242.408203,1075.619873,378.703094,382.679321,455.205353,188.494461
2017-05-10,1129.989014,1315.976685,4384.431641,1720.054565,614.038086,398.864594,759.465515,183.086624,939.696838,1483.057129,263.930084,420.787201,181.561234,926.097351,6412.821289,658.044189,19323.177734,1066.429443,382.153839,386.450409,470.06546,185.068298
2017-05-11,1137.939819,1328.571045,4488.614258,1718.687378,611.966736,396.54776,756.822754,189.496109,923.097473,1476.736328,265.299896,420.987854,178.803314,935.231995,6353.699219,658.262146,19646.345703,1074.202148,385.386139,390.356232,488.33609,186.920273
2017-05-12,1105.258789,1303.828369,4388.524902,1716.787231,602.958679,400.779388,759.39209,186.951889,924.465088,1462.113403,262.074219,429.973083,181.239456,953.052185,6321.127441,653.85614,19463.804688,1079.32312,381.498627,397.090393,482.343292,187.809235
2017-05-15,1119.989624,1321.877197,4543.67627,1734.074463,601.417236,401.204926,760.248596,194.193146,927.341675,1471.264404,266.713867,424.309998,185.422256,971.670898,6125.045898,650.781555,19954.128906,1081.357666,398.402649,397.404663,471.283508,187.531433
2017-05-16,1114.916748,1336.554199,4560.200195,1739.311646,599.683105,401.701324,763.307373,192.284958,943.516479,1477.915649,267.465027,425.848419,185.376312,958.243408,6004.024414,656.688538,19668.828125,1110.64209,398.839478,398.437256,475.814636,190.88353
2017-05-17,1126.720825,1313.794922,4479.578613,1700.728271,597.178162,403.569,762.083862,194.584595,952.004883,1464.660645,273.739655,424.86731,190.018738,949.607849,6076.674805,655.13916,18608.943359,1122.621338,431.468231,386.854492,469.432129,189.105606
2017-05-18,1123.20874,1303.630127,4312.09668,1647.823486,589.952515,401.134064,762.059326,189.838608,933.943604,1450.084839,272.148895,428.858276,175.953491,941.271851,6050.589844,642.671692,18542.919922,1159.586914,424.785187,379.177551,459.590302,194.606003
2017-05-19,1095.697998,1278.441162,4163.23584,1660.453125,588.651917,399.384613,764.090454,186.902939,950.684326,1434.565308,271.353516,427.163849,177.884018,935.781006,6090.295898,638.556152,18405.941406,1146.30481,427.62439,373.655579,459.103119,192.513245
2017-05-22,1085.3573,1231.831421,3957.864258,1683.973999,573.477966,405.413055,771.309204,186.169037,960.68158,1433.857666,268.525543,428.724518,176.64299,939.674561,6147.898438,641.122253,18010.734375,1157.369263,424.91626,370.243591,469.091034,193.050308
2017-05-23,1072.040894,1223.501221,3976.684082,1665.782715,554.932068,408.935455,767.932251,187.8815,966.529175,1425.980347,270.469727,426.873962,177.929993,938.67627,6137.319336,632.116577,17599.703125,1152.957397,428.410614,373.296417,466.119019,194.976395
2017-05-24,1064.528931,1214.179321,3947.630615,1637.557739,536.819702,407.007141,766.782166,183.037704,979.025696,1438.574951,271.04422,425.759155,174.298767,934.533142,6083.770996,628.315857,17164.210938,1170.080078,422.251801,374.553436,457.203003,194.457825
2017-05-25,1085.991455,1248.3927,3990.711914,1630.374268,529.642151,409.268707,791.448425,186.462616,984.118652,1452.63208,280.765381,438.467743,177.286499,954.898987,6057.114258,630.615662,17370.515625,1200.004517,423.431122,382.499725,452.038513,198.698868
2017-05-26,1104.770752,1306.853149,4000.945068,1583.124023,525.354919,409.03067,795.779663,194.144211,981.76062,1460.321045,284.167847,443.99704,182.802277,963.434692,6197.019043,647.489136,17385.457031,1178.812744,447.06189,385.328094,461.344299,199.643372
2017-05-29,1118.526245,1296.588989,3991.660156,1584.305908,548.6698,411.577911,798.667236,196.933105,1011.280884,1508.388062,278.290955,439.292694,179.998413,966.928833,6167.937988,656.979065,17538.017578,1176.343994,443.523804,340.703125,458.615875,198.013657
2017-05-30,1131.11084,1310.571777,4147.859863,1587.573364,566.493103,413.339478,797.2724,198.792343,1011.611084,1490.133057,284.035187,444.220062,179.26297,960.339905,6152.512207,658.165344,17679.136719,1166.399536,447.149231,348.649384,457.787628,198.587753
2017-05-31,1123.0625,1315.92688,4185.300293,1637.25647,560.857178,411.482697,800.771606,196.394882,1006.329529,1481.028931,288.498169,435.680725,178.20578,964.432983,6193.804688,649.135376,17755.8125,1164.342163,440.903015,350.175812,462.757233,198.347
2017-06-01,1132.086426,1316.32373,4198.878418,1671.205566,579.981079,410.530396,797.052124,193.01889,1033.067505,1494.142578,282.886353,439.800812,179.676666,961.038757,6157.220215,643.107422,17422.386719,1167.54248,434.307373,357.089569,458.664642,200.439743
2017-06-02,1135.842529,1349.942017,4298.918457,1664.577881,595.829407,408.45929,799.8172,192.823196,1024.626587,1513.860107,281.163055,438.917938,179.033157,963.634338,6197.065918,641.41272,17723.267578,1172.709106,429.764709,358.795593,459.687775,204.328888
2017-06-05,1133.159668,1351.776733,4297.870605,1688.539063,607.775818,408.840179,800.453552,192.872101,1035.331177,1515.275024,282.577087,434.073578,175.126114,965.381409,6258.211914,643.639954,18376.900391,1190.563354,429.196838,361.623871,537.739685,205.773438
2017-06-06,1124.964966,1325.546387,4237.316895,1681.146851,607.197815,423.480835,802.117493,191.257507,1029.483643,1514.897705,281.870087,443.400146,176.597031,964.782471,6223.724121,635.626831,17908.910156,1232.649902,428.323242,366.921356,513.671265,207.625412
2017-06-07,1133.110718,1331.992554,4247.350586,1688.678101,622.179077,419.219482,803.02301,192.969955,1043.442261,1508.859863,286.951599,435.228058,179.630676,967.028748,6216.827637,648.312256,17838.398438,1195.72998,428.803772,359.064941,522.489868,203.495499
2017-06-08,1115.355713,1350.388306,4273.15918,1686.685181,626.996094,413.434723,804.956055,194.193146,1031.322754,1541.124756,282.974762,433.032196,182.98613,977.211548,6200.095703,644.777832,17774.84375,1152.911621,435.923553,356.82019,515.571289,202.199112
2017-06-09,1127.501465,1365.412476,4235.42041,1702.303833,627.092529,409.816284,815.74762,197.813782,1033.067505,1554.002441,284.69809,429.478119,185.698044,983.451111,6214.683105,646.7146,17903.193359,1146.23645,442.955994,347.302582,512.014832,198.884064
2017-06-12,1122.574829,1353.611328,4146.012695,1680.822388,621.312073,412.101501,816.701965,196.297043,1037.123169,1554.285522,279.042084,436.382538,184.81488,975.065186,6207.83252,638.84668,17901.859375,1137.183594,444.135315,356.730408,502.61145,194.957855
2017-06-13,1121.599243,1360.106934,4170.174805,1680.567505,621.938171,403.341125,820.592712,196.297043,1040.046875,1573.295532,278.246735,433.643402,183.83873,972.569397,6235.748535,636.377319,17843.382813,1133.415161,444.310059,353.228607,507.240021,191.865067
2017-06-14,1121.501709,1349.694336,4121.80127,1674.750732,620.107727,406.435822,817.90094,195.856689,1050.374023,1557.681763,281.958435,434.005615,184.303558,966.429749,6230.38916,657.269531,17638.357422,1142.037964,439.112122,356.191681,508.555511,189.716766
2017-06-15,1114.367798,1393.576538,4091.849609,1652.157104,633.306519,402.031799,814.548462,192.382828,1041.225708,1544.238159,279.925842,431.062683,183.002075,960.988831,6233.18457,670.075989,17701.421875,1114.76062,439.024811,353.453125,504.414154,193.235519
2017-06-16,1119.351807,1398.584717,4192.987793,1654.080444,617.940002,399.460724,816.946655,191.061798,1029.71936,1548.011719,279.704895,425.697693,181.142761,981.00531,6300.667969,672.424316,17540.138672,1109.443604,438.500641,350.44519,503.196167,189.087082
2017-06-19,1127.902832,1388.221436,4235.669922,1664.879272,621.697327,401.127136,828.521179,196.541672,1033.350342,1560.606567,283.328278,420.989075,185.233231,985.897095,6280.72168,682.325745,17454.191406,1124.238403,453.875916,349.682007,502.026825,188.568558
2017-06-20,1123.309692,1397.890503,4257.584961,1660.963013,620.878479,406.721466,825.413452,197.667007,1030.898193,1539.190918,286.530304,427.191681,185.698044,981.404541,6243.996582,683.82666,17348.228516,1130.387207,456.32196,354.081604,513.232788,188.346298
2017-06-21,1129.12439,1404.881958,4261.577637,1701.05249,621.022888,401.579468,831.359741,192.333923,1059.569824,1536.124634,285.207611,427.101166,186.069901,990.289734,6300.388672,688.498962,17136.349609,1112.495239,452.216064,351.028809,509.724823,189.568604
2017-06-22,1136.111694,1390.155273,4213.255371,1687.820679,617.02478,404.293274,831.017151,187.490082,1041.108765,1560.22937,283.737946,425.652405,183.745743,996.229736,6319.123535,693.655457,17098.033203,1107.201538,449.901031,347.437286,506.606689,188.93895
2017-06-23,1127.414307,1389.114014,4094.744385,1691.412476,615.242371,405.578857,821.547119,184.652283,1044.772339,1557.917847,285.942444,427.055878,181.932968,983.550964,6188.724121,695.204773,16701.349609,1091.875488,443.130676,341.825439,500.175354,190.272369
2017-06-27,1108.357666,1338.735962,4029.599365,1690.508789,618.325317,400.032104,816.163574,183.722656,1039.252808,1557.634766,282.072357,419.721375,180.399017,973.11853,6151.72168,695.834229,16460.529297,1083.160645,446.319275,341.286774,502.806335,190.050125
2017-06-28,1083.926147,1360.949829,4101.583984,1685.225342,617.554626,403.936249,815.576233,185.777618,1037.254395,1536.832397,284.472809,418.657379,183.652817,970.572754,6197.065918,677.120789,16367.384766,1086.48938,454.793182,352.196075,494.328796,191.420593
2017-06-29,1079.430664,1364.867188,4092.199219,1685.711914,614.086304,403.555328,819.320496,188.077209,1035.446411,1539.851196,287.314056,421.147583,190.904114,946.762634,6290.368652,674.312561,16459.197266,1078.722412,467.416626,349.14325,496.569946,192.087311
2017-06-30,1077.866943,1361.693726,4112.117188,1710.206055,623.575989,405.126526,813.901245,186.854034,1027.35791,1523.577026,284.276825,423.569733,189.091278,954.150269,6279.275391,668.163574,16718.804688,1092.176025,476.764038,342.992737,511.040344,191.383545
2017-07-03,1094.773804,1375.626831,4124.098633,1716.55542,645.782898,399.056091,817.128113,192.431763,1044.629639,1529.898193,284.178894,430.972198,190.625214,947.26178,6280.767578,668.671936,17389.84375,1097.377319,481.000977,342.319336,518.787048,192.309525
2017-07-04,1083.339844,1368.090088,4126.094727,1737.086914,631.090637,400.674835,814.541687,194.144211,1035.446411,1547.82312,283.639954,435.612885,193.693069,957.19519,6381.712402,688.474731,17445.417969,1094.256714,478.336578,339.131805,521.856445,192.605865
2017-07-05,1101.02832,1386.932251,4142.618164,1730.320313,628.633911,398.746613,812.275391,194.535645,1043.630249,1536.926636,286.922211,430.51947,197.365204,958.243408,6439.175293,698.497192,17709.609375,1089.240112,480.433167,338.637939,518.202393,190.97612
2017-07-06,1106.403076,1391.257324,4146.614258,1729.370117,633.113953,400.246399,816.906494,192.431763,1039.633301,1554.66272,287.803955,428.753754,197.504639,956.496338,6448.17041,698.448792,17790.572266,1085.333618,484.539032,337.874756,520.297363,190.939072
2017-07-07,1090.082764,1383.700806,4111.056152,1711.272095,655.128174,396.080322,821.365051,190.719284,1044.581909,1536.973877,283.835999,423.501831,200.897858,963.085327,6403.476563,721.979736,18111.769531,1078.121338,483.403412,341.19696,518.884521,190.902054
2017-07-10,1102.103149,1404.679688,4098.17041,1722.209839,708.501831,404.531464,825.872925,191.599991,1043.202271,1546.125,285.550537,433.303833,202.710693,966.379761,6343.310059,722.802795,17998.011719,1125.740845,488.64502,344.878296,523.025757,198.717377
2017-07-11,1106.012085,1411.042847,4118.347168,1713.450317,708.309143,405.007477,827.868225,196.345947,1052.908325,1549.804443,283.786957,441.589111,198.57373,957.145264,6318.098633,723.529114,18146.480469,1144.627075,486.460938,345.865997,515.181702,194.976395
2017-07-12,1107.917725,1435.4021,4224.321777,1715.813843,705.226196,406.602478,828.286926,196.297043,1076.88916,1547.162842,286.432281,440.230896,198.852631,955.646851,6358.782715,731.639099,18237.013672,1127.821289,488.426544,347.751526,517.227905,195.420868
2017-07-13,1099.904175,1477.359375,4359.412598,1727.609009,703.058411,408.792572,829.420105,200.309082,1079.791504,1563.153687,291.869934,442.358795,198.434296,961.091064,6324.947266,742.369019,18559.095703,1131.034546,492.663513,349.502411,520.492249,195.606064
2017-07-14,1091.939575,1490.781982,4394.721191,1723.716064,708.983521,404.864594,827.646484,201.532242,1084.168945,1568.675293,292.21286,440.095032,200.014694,976.175293,6348.391602,748.051147,18339.671875,1108.403809,487.815002,349.233032,520.005066,192.49472
2017-07-17,1099.855469,1529.657104,4441.066406,1713.751221,704.166382,413.315735,828.828918,204.66362,1097.158203,1573.102539,297.356598,445.528046,202.710693,978.672607,6411.07373,756.830139,17860.492188,1107.47876,489.038086,351.836914,520.102478,197.680283
2017-07-18,1120.524414,1503.657471,4414.348145,1734.723267,708.116455,419.314789,829.420105,202.951141,1101.821289,1573.721436,297.748535,446.229797,200.944351,976.075317,6387.118652,741.296082,18061.720703,1113.443237,492.095642,351.343048,514.255859,199.27298
2017-07-19,1129.564087,1532.987915,4559.127441,1764.037354,727.962952,426.313721,833.730896,208.871384,1098.490479,1575.482544,296.131927,443.626495,204.19812,993.157471,6466.904297,747.660889,18004.130859,1132.513916,498.997101,356.236542,519.42041,200.828644
2017-07-20,1129.270874,1586.18042,4673.79248,1757.039185,717.461609,421.671478,842.894348,209.067108,1097.11084,1571.817261,294.51535,438.917938,199.503403,978.972351,6402.870117,745.685547,17623.566406,1130.248657,495.44043,351.522644,516.253479,199.384109
2017-07-21,1129.80835,1612.031006,4904.620605,1776.944824,694.869324,430.860504,839.026978,209.9478,1102.582397,1562.249268,295.935944,443.739777,199.642838,998.401917,6344.755371,773.046997,17461.912109,1151.746826,491.928253,354.395874,529.310852,211.903488
2017-07-24,1129.466431,1588.218628,4944.124023,1774.812866,662.739197,432.027039,854.816772,209.80101,1103.248535,1553.966553,296.91571,448.471008,198.71315,991.908813,6371.600098,787.800781,17474.652344,1173.305176,487.704712,358.301666,526.912048,215.977844
2017-07-25,1123.944824,1618.14563,4952.664063,1784.568848,650.792725,426.146973,857.05835,215.476593,1093.970703,1553.776245,297.993439,449.965027,199.968231,986.914001,6356.406738,781.411621,17369.039063,1192.221313,491.661499,351.163483,524.953796,214.496246
2017-07-26,1108.211182,1677.452759,4949.617676,1784.61499,653.971985,425.028107,860.950439,216.797653,1108.197144,1555.108887,304.067963,450.055603,203.733307,985.515442,6324.809082,791.45874,17242.339844,1185.0354,503.042725,349.592224,526.667358,214.348099
2017-07-27,1122.674438,1669.69751,4928.642578,1796.34082,636.052307,423.861633,881.691467,216.504074,1115.191406,1645.314697,300.98175,439.642395,199.689316,997.103333,6337.85791,777.826843,17295.419922,1150.587524,499.041504,346.742889,516.435486,214.607376
2017-07-28,1127.023315,1691.571167,4920.501465,1820.928223,649.636597,425.218597,876.198242,211.219925,1098.014771,1699.723877,290.155396,451.549683,200.618988,1011.638,6320.195313,777.656128,17276.609375,1151.792969,490.727875,350.465332,522.016479,214.125854
2017-07-31,1135.281006,1693.311157,4985.974609,1827.896484,648.287842,425.123352,879.10498,214.938385,1099.822754,1703.436768,296.474792,457.820221,205.685562,1020.578674,6307.564453,787.776428,18369.072266,1155.270142,504.243042,354.64743,532.884705,213.681396
2017-08-01,1122.088013,1706.385498,5061.285645,1821.324219,643.326233,420.981201,885.41095,220.907562,1117.142212,1693.77356,296.474792,455.262207,207.451889,1014.235291,6247.771973,782.118835,18398.699219,1159.836792,508.955627,369.905029,528.086853,218.385391
2017-08-02,1118.472412,1697.387451,4996.462402,1801.095215,644.578674,419.933685,882.676758,223.304993,1112.193848,1681.682617,295.740051,449.738647,204.291107,1009.839905,6269.818848,794.604614,18196.113281,1146.924805,506.154816,369.537323,541.256104,217.644623
2017-08-03,1120.035767,1691.968872,5109.029297,1805.686279,645.542053,417.905579,876.912598,216.21051,1113.288208,1653.454712,289.714478,445.505432,207.637863,995.355164,6288.22168,804.798096,17907.865234,1154.180786,497.307648,374.224945,546.396423,214.162918
2017-08-04,1130.981079,1713.544067,5301.901855,1825.938721,657.199585,425.015869,881.987061,220.418274,1134.413818,1648.313599,290.253387,445.392273,212.193146,995.155334,6261.083984,791.166138,17833.902344,1169.642822,512.023254,375.925323,598.436584,214.385132
2017-08-07,1123.505127,1787.814941,5426.655273,1914.685913,659.029968,422.796875,881.149536,222.7668,1128.894653,1642.64917,294.074402,438.374664,212.936874,996.853577,6296.442871,788.337341,17896.208984,1160.671387,533.540955,373.489655,602.010315,213.162827
2017-08-08,1121.257324,1769.570435,5329.819336,1898.162476,649.058533,420.888092,875.90271,229.861282,1133.36731,1637.412842,289.518524,436.382538,214.61026,986.664246,6241.746582,781.60675,17545.455078,1160.486328,548.123169,366.044678,596.674133,212.903549
