,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
6,6,1.41703767978403,2022-03-17 16:47:30.322270,2022-03-17 16:47:59.980369,0 days 00:00:29.658099,313,0.406277680504592,27,0.429924027279544,COMPLETE
16,16,1.40537678166592,2022-03-17 17:07:25.307362,2022-03-17 17:19:27.818542,0 days 00:12:02.511180,379,0.291537279190522,492,0.78304516274456,COMPLETE
45,45,1.400488477468,2022-03-17 19:43:52.621015,2022-03-17 19:45:21.644493,0 days 00:01:29.023478,311,0.423096165665922,90,0.406414561360293,COMPLETE
35,35,1.39847901125327,2022-03-17 18:41:29.159649,2022-03-17 18:42:51.315248,0 days 00:01:22.155599,355,0.654959839184537,66,0.463584063980308,COMPLETE
38,38,1.39686425362346,2022-03-17 18:44:49.446329,2022-03-17 18:52:57.380268,0 days 00:08:07.933939,375,0.58285975414933,358,0.259065874429267,COMPLETE
48,48,1.39534560552339,2022-03-17 19:47:35.036261,2022-03-17 19:59:28.260908,0 days 00:11:53.224647,461,0.628649151790966,360,0.478617356396726,COMPLETE
34,34,1.3952632675343,2022-03-17 18:40:04.596823,2022-03-17 18:41:29.158746,0 days 00:01:24.561923,264,0.45654312320218,113,0.346910661987382,COMPLETE
12,12,1.39336113684389,2022-03-17 17:01:45.125508,2022-03-17 17:03:16.501373,0 days 00:01:31.375865,238,0.36140234845518,133,0.616439573717783,COMPLETE
43,43,1.38980699249804,2022-03-17 19:27:50.020531,2022-03-17 19:36:27.549881,0 days 00:08:37.529350,364,0.653903689494899,395,0.492651740620189,COMPLETE
14,14,1.38903104251349,2022-03-17 17:03:23.019198,2022-03-17 17:05:01.547307,0 days 00:01:38.528109,272,0.391619715856441,119,0.122738442791085,COMPLETE
22,22,1.38876178808729,2022-03-17 18:07:29.322760,2022-03-17 18:08:45.678274,0 days 00:01:16.355514,170,0.459336977478205,199,0.588132401646419,COMPLETE
49,49,1.38654929364004,2022-03-17 19:59:28.261807,2022-03-17 19:59:36.078670,0 days 00:00:07.816863,32,0.516958320538336,217,0.209139421134952,COMPLETE
17,17,1.38586156163147,2022-03-17 17:19:27.819440,2022-03-17 17:31:28.334558,0 days 00:12:00.515118,376,0.258942239662642,498,0.807486882639424,COMPLETE
42,42,1.38473733311591,2022-03-17 19:20:13.677291,2022-03-17 19:27:50.019654,0 days 00:07:36.342363,321,0.553989887226514,432,0.423752117965377,COMPLETE
11,11,1.38452885191299,2022-03-17 17:00:17.850935,2022-03-17 17:01:45.124535,0 days 00:01:27.273600,213,0.100381369090241,151,0.691883518400118,COMPLETE
29,29,1.38314220948054,2022-03-17 18:34:09.600256,2022-03-17 18:36:16.277710,0 days 00:02:06.677454,251,0.453007695875304,185,0.385629626328041,COMPLETE
41,41,1.38276530180564,2022-03-17 19:11:22.131548,2022-03-17 19:20:13.676337,0 days 00:08:51.544789,335,0.513678497290041,469,0.368035396492449,COMPLETE
39,39,1.38170100444806,2022-03-17 18:52:57.381183,2022-03-17 19:01:26.933279,0 days 00:08:29.552096,379,0.593475580628007,366,0.254371099198101,COMPLETE
