,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.390519456539493,2022-03-16 13:33:51.699674,2022-03-16 13:35:52.180983,0 days 00:02:00.481309,180,0.573947181678042,297,0.36317232136472577,COMPLETE
1,1,1.350395000470799,2022-03-16 13:35:52.181857,2022-03-16 13:37:48.661210,0 days 00:01:56.479353,471,0.7824709114825255,55,0.9974609778377408,COMPLETE
2,2,1.4062301924294214,2022-03-16 13:37:48.662095,2022-03-16 13:37:55.256606,0 days 00:00:06.594511,15,0.19691121797582567,423,0.18932417239723665,COMPLETE
3,3,1.3811026270663491,2022-03-16 13:37:55.257286,2022-03-16 13:46:01.581828,0 days 00:08:06.324542,375,0.18864636228798254,348,0.20525116009362823,COMPLETE
4,4,1.3682679564639975,2022-03-16 13:46:01.582760,2022-03-16 13:47:07.512477,0 days 00:01:05.929717,121,0.8746472251491152,304,0.5725196800301272,COMPLETE
5,5,1.3652235472506133,2022-03-16 13:47:07.513410,2022-03-16 13:49:53.146438,0 days 00:02:45.633028,499,0.7175708797037873,72,0.6512925489906664,COMPLETE
6,6,1.4066631827793334,2022-03-16 13:49:53.147322,2022-03-16 13:56:19.473488,0 days 00:06:26.326166,321,0.6159088648265152,370,0.36942774320180716,COMPLETE
7,7,1.3754806933837236,2022-03-16 13:56:19.474467,2022-03-16 14:13:34.367070,0 days 00:17:14.892603,482,0.9413151971828829,479,0.3792603322084488,COMPLETE
8,8,1.3909972629075698,2022-03-16 14:13:34.367966,2022-03-16 14:22:20.991352,0 days 00:08:46.623386,340,0.1624707898225074,453,0.5958628086426427,COMPLETE
9,9,1.378914265364443,2022-03-16 14:22:20.992301,2022-03-16 14:34:05.535679,0 days 00:11:44.543378,381,0.550855058090036,490,0.8205133955042871,COMPLETE
10,10,1.3872573060913713,2022-03-16 14:34:05.536571,2022-03-16 14:36:24.593981,0 days 00:02:19.057410,264,0.386543938631949,184,0.38792414398800656,COMPLETE
11,11,1.3815884782123053,2022-03-16 14:36:24.594918,2022-03-16 14:36:37.467424,0 days 00:00:12.872506,30,0.3592550497278243,389,0.12454777828350978,COMPLETE
12,12,1.4007638785333039,2022-03-16 14:36:37.468030,2022-03-16 14:36:40.231567,0 days 00:00:02.763537,14,0.37273163269823395,202,0.2477787370269932,COMPLETE
13,13,1.3790133876237574,2022-03-16 14:36:40.232176,2022-03-16 14:40:55.781045,0 days 00:04:15.548869,244,0.4693354963705776,388,0.2920719265826641,COMPLETE
14,14,1.397292250213357,2022-03-16 14:40:55.781948,2022-03-16 14:41:48.365459,0 days 00:00:52.583511,86,0.6697369622632112,399,0.4447184144752878,COMPLETE
15,15,1.4358540371287098,2022-03-16 14:41:48.366444,2022-03-16 14:45:08.364802,0 days 00:03:19.998358,281,0.10168026036722318,240,0.1486495346184137,COMPLETE
16,16,1.3967584608276906,2022-03-16 14:45:08.365726,2022-03-16 14:47:06.369578,0 days 00:01:58.003852,280,0.6369776874208052,143,0.10394147567548151,COMPLETE
17,17,1.3933021038884648,2022-03-16 14:47:06.370542,2022-03-16 14:49:10.940778,0 days 00:02:04.570236,197,0.28157725812712003,271,0.5037166928198763,COMPLETE
18,18,1.4048491229387312,2022-03-16 14:49:10.941739,2022-03-16 14:53:17.183441,0 days 00:04:06.241702,328,0.4961334956474741,224,0.3022354760887963,COMPLETE
19,19,1.380644838730505,2022-03-16 14:53:17.184399,2022-03-16 14:56:53.616994,0 days 00:03:36.432595,418,0.7929734344537139,130,0.6770667395335558,COMPLETE
20,20,1.3967607458204605,2022-03-16 14:56:53.617892,2022-03-16 14:59:46.615735,0 days 00:02:52.997843,208,0.4596724656124302,346,0.4674236610821527,COMPLETE
21,21,1.4009456726912954,2022-03-16 14:59:46.616702,2022-03-16 15:01:37.288216,0 days 00:01:50.671514,135,0.1311592816690056,432,0.17414973328895145,COMPLETE
22,22,1.3983575663311416,2022-03-16 15:01:37.289166,2022-03-16 15:07:18.965724,0 days 00:05:41.676558,314,0.24261944891806092,337,0.22661771552143303,COMPLETE
23,23,1.4056701430322283,2022-03-16 15:07:18.966667,2022-03-16 15:11:02.181956,0 days 00:03:43.215289,292,0.20014062687204018,247,0.28890122954045494,COMPLETE
24,24,1.4256419443911625,2022-03-16 15:11:02.182981,2022-03-16 15:15:43.700516,0 days 00:04:41.517535,248,0.28933386616444684,413,0.16254187334934211,COMPLETE
25,25,1.4121450633105617,2022-03-16 15:15:43.701483,2022-03-16 15:18:43.918110,0 days 00:03:00.216627,221,0.27315873343957503,316,0.11437985372088309,COMPLETE
26,26,1.4121012714423482,2022-03-16 15:18:43.919021,2022-03-16 15:21:13.880728,0 days 00:02:29.961707,218,0.29568084039810594,270,0.10961353959740977,COMPLETE
27,27,1.3851527833842856,2022-03-16 15:21:13.881682,2022-03-16 15:22:55.966904,0 days 00:01:42.085222,157,0.1027956324439731,311,0.16322669032414067,COMPLETE
28,28,1.3181485020621526,2022-03-16 15:22:55.967831,2022-03-16 15:23:00.120868,0 days 00:00:04.153037,228,0.3041111223175637,7,0.2669426336065008,COMPLETE
29,29,1.38961566774976,2022-03-16 15:23:00.121512,2022-03-16 15:24:58.961991,0 days 00:01:58.840479,181,0.33995432839272977,292,0.753681152009462,COMPLETE
