,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.1775840555086323,2022-03-16 23:14:35.512131,2022-03-16 23:18:00.334841,0 days 00:03:24.822710000,394,0.7854395941465763,151,0.9096869549943297,COMPLETE
1,1,2.142296188530283,2022-03-16 23:18:00.335632,2022-03-16 23:18:04.827994,0 days 00:00:04.492362000,20,0.0913366516650631,242,0.9206018053138862,COMPLETE
2,2,2.173452050797396,2022-03-16 23:18:04.828486,2022-03-16 23:20:12.691086,0 days 00:02:07.862600000,267,0.01711389134630359,184,0.6791820741345748,COMPLETE
3,3,2.1383097708900434,2022-03-16 23:20:12.691878,2022-03-16 23:20:26.653491,0 days 00:00:13.961613000,92,0.7694347895378634,107,0.7561757131850515,COMPLETE
4,4,2.1908853660229504,2022-03-16 23:20:26.653997,2022-03-16 23:21:01.844160,0 days 00:00:35.190163000,153,0.6280423601288487,126,0.42144521336013496,COMPLETE
5,5,2.132825925799052,2022-03-16 23:21:01.844858,2022-03-16 23:21:02.467993,0 days 00:00:00.623135000,4,0.8039771618669234,196,0.5328685951904704,COMPLETE
6,6,2.0832141241491824,2022-03-16 23:21:02.468420,2022-03-16 23:21:17.291044,0 days 00:00:14.822624000,47,0.9917416146479056,284,0.3190649153434495,COMPLETE
7,7,2.1796273808905995,2022-03-16 23:21:17.291463,2022-03-16 23:22:00.891568,0 days 00:00:43.600105000,243,0.1803066198588149,74,0.24040778930839057,COMPLETE
8,8,2.2075902867589483,2022-03-16 23:22:00.892375,2022-03-16 23:22:02.916230,0 days 00:00:02.023855000,8,0.4373685000987062,303,0.20157628380444848,COMPLETE
9,9,2.1907936664950274,2022-03-16 23:22:02.916697,2022-03-16 23:23:00.465233,0 days 00:00:57.548536000,109,0.25558302366453556,345,0.5114529304790864,COMPLETE
10,10,2.2087221097805365,2022-03-16 23:23:00.465955,2022-03-16 23:37:43.485603,0 days 00:14:43.019648000,448,0.4108901425462807,513,0.05875801248178231,COMPLETE
11,11,2.28387239065261,2022-03-16 23:37:43.486534,2022-03-16 23:56:33.592728,0 days 00:18:50.106194000,496,0.43291603353349284,548,0.0028346812178019487,COMPLETE
12,12,2.206656615190499,2022-03-16 23:56:33.594733,2022-03-17 00:17:44.771952,0 days 00:21:11.177219000,533,0.41315145153008914,541,0.05278867371332686,COMPLETE
13,13,2.232238564958724,2022-03-17 00:17:44.772719,2022-03-17 00:37:29.671540,0 days 00:19:44.898821000,508,0.3223852506496352,550,0.013114026781017772,COMPLETE
14,14,2.2360418938786446,2022-03-17 00:37:29.672326,2022-03-17 00:53:41.402454,0 days 00:16:11.730128000,518,0.2729003341256636,436,0.05471414499604627,COMPLETE
15,15,2.216512071520192,2022-03-17 00:53:41.403244,2022-03-17 01:02:20.363387,0 days 00:08:38.960143000,372,0.541742986741334,421,0.14993314017915282,COMPLETE
16,16,2.218961864542442,2022-03-17 01:02:20.364234,2022-03-17 01:15:33.836405,0 days 00:13:13.472171000,459,0.2352517244143457,443,0.34431743992762986,COMPLETE
17,17,2.1903089363932167,2022-03-17 01:15:33.837205,2022-03-17 01:23:45.968769,0 days 00:08:12.131564000,355,0.5700070029288401,434,0.15120475650732762,COMPLETE
18,18,2.1391072132279665,2022-03-17 01:23:45.969575,2022-03-17 01:24:18.387813,0 days 00:00:32.418238000,550,0.34423753537382756,13,0.3196628946734328,COMPLETE
19,19,2.2271342068217304,2022-03-17 01:24:18.388380,2022-03-17 01:38:48.983926,0 days 00:14:30.595546000,463,0.6553111304324305,478,0.09237222452150268,COMPLETE
20,20,2.1809211689219272,2022-03-17 01:38:48.984747,2022-03-17 01:44:23.729026,0 days 00:05:34.744279000,309,0.13419402353622836,374,0.6509465589477552,COMPLETE
21,21,2.2593175449682565,2022-03-17 01:44:23.729845,2022-03-17 02:02:59.175025,0 days 00:18:35.445180000,498,0.315291819005136,537,0.010244331681154389,COMPLETE
22,22,2.2194069112910424,2022-03-17 02:02:59.175822,2022-03-17 02:19:45.566885,0 days 00:16:46.391063000,491,0.33985376273909307,497,0.11779313731695636,COMPLETE
23,23,2.203849976232146,2022-03-17 02:19:45.567668,2022-03-17 02:29:27.866118,0 days 00:09:42.298450000,418,0.2518133644254406,383,0.005292297670440364,COMPLETE
24,24,2.1883403084841504,2022-03-17 02:29:27.866985,2022-03-17 02:45:24.734036,0 days 00:15:56.867051000,492,0.47609806848181135,472,0.2067755427467182,COMPLETE
25,25,2.221592762973613,2022-03-17 02:45:24.734865,2022-03-17 02:53:50.535813,0 days 00:08:25.800948000,326,0.3722276020067589,517,0.007784502402777541,COMPLETE
26,26,2.206732988352555,2022-03-17 02:53:50.536622,2022-03-17 03:05:41.462402,0 days 00:11:50.925780000,421,0.5109898316897805,461,0.260306105058433,COMPLETE
27,27,2.1941142650156733,2022-03-17 03:05:41.463209,2022-03-17 03:08:46.905450,0 days 00:03:05.442241000,207,0.2679384481050946,405,0.10554965183122433,COMPLETE
