,189
Returns,32.4
Standard Deviation,19.23018460649819
Sharpe Ratio,1.49868556073358
ASIANPAINT Weight,0.33932501576237317
BAJFINANCE Weight,20.522442710786798
BAJAJFINSV Weight,3.7036488937246883
BRITANNIA Weight,0.11421545780198267
DIVISLAB Weight,2.5027317567551255
GRASIM Weight,1.2599561292670958
HCLTECH Weight,1.3278546727006562
HDFCBANK Weight,5.954803546448208
HINDALCO Weight,0.0010919145276694687
HINDUNILVR Weight,11.340565711888404
ICICIBANK Weight,0.0001145179703191364
INFY Weight,8.961768273016006
JSWSTEEL Weight,5.79147242045633
LT Weight,0.019514094599956556
NESTLEIND Weight,31.815951005501454
POWERGRID Weight,0.9216174619505771
RELIANCE Weight,0.34080418073005736
TCS Weight,3.564034448774669
TATACONSUM Weight,0.02779799647485932
TATASTEEL Weight,0.0245013473361202
TECHM Weight,0.10144841212902632
TITAN Weight,1.3263444133776348
ULTRACEMCO Weight,0.02336133127404967
WIPRO Weight,0.014634286745936016
