,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.3332555315842498,2022-03-28 16:24:31.932743,2022-03-28 16:24:33.144010,0 days 00:00:01.211267000,115.32280682651246,19.759400260639318,COMPLETE
1,1,1.3542545032960267,2022-03-28 16:24:33.144443,2022-03-28 16:24:34.473235,0 days 00:00:01.328792000,224.83398698294627,11.911433784871353,COMPLETE
2,2,1.4065932372748677,2022-03-28 16:24:34.473948,2022-03-28 16:24:44.117080,0 days 00:00:09.643132000,470.8415497285313,40.607893143013726,COMPLETE
3,3,1.3427315513669469,2022-03-28 16:24:44.117752,2022-03-28 16:24:45.836978,0 days 00:00:01.719226000,190.53001504731083,17.608045628669643,COMPLETE
4,4,1.3693680294208712,2022-03-28 16:24:45.837613,2022-03-28 16:24:54.723607,0 days 00:00:08.885994000,261.8035772917335,67.44235118311812,COMPLETE
5,5,1.3663552220406612,2022-03-28 16:24:54.724241,2022-03-28 16:24:58.964488,0 days 00:00:04.240247000,309.72474201048,27.66515381942448,COMPLETE
6,6,1.3833129624441882,2022-03-28 16:24:58.964858,2022-03-28 16:25:04.054658,0 days 00:00:05.089800000,261.77262709960155,38.01361667074811,COMPLETE
7,7,1.3427588204886236,2022-03-28 16:25:04.055021,2022-03-28 16:25:06.113326,0 days 00:00:02.058305000,391.8006406961091,10.713939194254932,COMPLETE
8,8,1.4134303373564459,2022-03-28 16:25:06.113690,2022-03-28 16:25:11.696096,0 days 00:00:05.582406000,135.62026176342417,82.03475352967884,COMPLETE
9,9,1.4574576407190938,2022-03-28 16:25:11.696714,2022-03-28 16:25:20.831268,0 days 00:00:09.134554000,206.4059603032594,88.65733314609466,COMPLETE
10,10,1.4433818794761142,2022-03-28 16:25:20.831639,2022-03-28 16:25:38.364426,0 days 00:00:17.532787000,350.12515078157065,99.68978013245062,COMPLETE
11,11,1.4001225643729451,2022-03-28 16:25:38.364802,2022-03-28 16:25:55.498904,0 days 00:00:17.134102000,342.7390764419158,99.99163121197473,COMPLETE
12,12,1.4689246559883233,2022-03-28 16:25:55.499608,2022-03-28 16:26:15.098121,0 days 00:00:19.598513000,390.1963446007551,98.31061372552603,COMPLETE
13,13,1.4518080380742537,2022-03-28 16:26:15.098622,2022-03-28 16:26:33.436143,0 days 00:00:18.337521000,443.3268933983672,81.85332033363227,COMPLETE
14,14,1.4420153934898643,2022-03-28 16:26:33.436851,2022-03-28 16:26:49.547983,0 days 00:00:16.111132000,391.2517706106299,82.62829270842316,COMPLETE
15,15,1.4491850082748639,2022-03-28 16:26:49.548394,2022-03-28 16:26:55.128986,0 days 00:00:05.580592000,172.92875229659182,64.87729752344453,COMPLETE
16,16,1.4282289507349721,2022-03-28 16:26:55.129359,2022-03-28 16:27:14.826006,0 days 00:00:19.696647000,426.9616573634932,91.28437594557616,COMPLETE
17,17,1.498165544924859,2022-03-28 16:27:14.826376,2022-03-28 16:27:31.734325,0 days 00:00:16.907949000,496.3614638029949,68.98733679112941,COMPLETE
18,18,1.444296634557819,2022-03-28 16:27:31.734962,2022-03-28 16:27:48.557903,0 days 00:00:16.822941000,498.74032621371293,67.05539705251552,COMPLETE
19,19,1.4823267300842355,2022-03-28 16:27:48.558402,2022-03-28 16:28:01.953313,0 days 00:00:13.394911000,490.23373356903755,54.37877752860853,COMPLETE
20,20,1.4543758803654883,2022-03-28 16:28:01.953820,2022-03-28 16:28:15.210495,0 days 00:00:13.256675000,484.54435866480634,54.318538189663634,COMPLETE
21,21,1.4065932372748677,2022-03-28 16:28:15.210945,2022-03-28 16:28:26.859700,0 days 00:00:11.648755000,420.2780860693285,55.42837652663448,COMPLETE
22,22,1.4230565949114047,2022-03-28 16:28:26.860109,2022-03-28 16:28:38.542589,0 days 00:00:11.682480000,445.6575079508469,52.68639142622908,COMPLETE
23,23,1.3771885338344858,2022-03-28 16:28:38.543272,2022-03-28 16:28:46.868058,0 days 00:00:08.324786000,392.31198613766304,42.53298599888724,COMPLETE
24,24,1.4301113021313872,2022-03-28 16:28:46.868441,2022-03-28 16:29:03.998371,0 days 00:00:17.129930000,466.0535024787194,73.7545221127775,COMPLETE
25,25,1.3874801800386194,2022-03-28 16:29:03.998748,2022-03-28 16:29:12.680734,0 days 00:00:08.681986000,351.4074685537045,49.15939070362817,COMPLETE
26,26,1.48810323902611,2022-03-28 16:29:12.681109,2022-03-28 16:29:24.841775,0 days 00:00:12.160666000,407.5849466064684,59.90015628424959,COMPLETE
