,175
Returns,27.799999999999997
Semi Deviation,10.285912696499032
Sortino Ratio,2.354676800654126
ASIANPAINT Weight,1.6502835093970953
BAJFINANCE Weight,2.0996875155801185
BAJAJFINSV Weight,0.9038257462633601
BRITANNIA Weight,1.063734432811111
DIVISLAB Weight,15.080676886436176
GRASIM Weight,1.427184985613152
HCLTECH Weight,6.756524560250381
HDFCBANK Weight,7.821028927953762
HINDALCO Weight,0.2353857997374158
HINDUNILVR Weight,0.13344908654881996
ICICIBANK Weight,0.6607323323481864
INFY Weight,0.04500509308379695
JSWSTEEL Weight,0.2843882560528035
LT Weight,0.6305023698678889
NESTLEIND Weight,18.081915119304718
POWERGRID Weight,1.130439000071377
RELIANCE Weight,0.37193448683606634
TCS Weight,32.721305741341226
TATACONSUM Weight,0.007508763551985969
TATASTEEL Weight,0.007899942602126645
TECHM Weight,2.9055380053674265
TITAN Weight,5.670202123125632
ULTRACEMCO Weight,0.30660209393422344
WIPRO Weight,0.004245221921168763
