,454
Returns,30.4
Standard Deviation,17.88854381999832
Sharpe Ratio,1.499283578913609
ASIANPAINT Weight,0.0017323089728965597
BAJFINANCE Weight,7.766366844526634
BAJAJFINSV Weight,2.9977972010713407
BRITANNIA Weight,0.3680384407931935
DIVISLAB Weight,12.690246889536166
GRASIM Weight,0.03777484861197369
HCLTECH Weight,14.857339097875528
HDFCBANK Weight,0.3215363218028375
HINDALCO Weight,0.4919095043543372
HINDUNILVR Weight,1.5005718014179215
ICICIBANK Weight,0.5025672636709386
INFY Weight,5.933336801288721
JSWSTEEL Weight,1.2445069268146707
LT Weight,0.014064869101452446
NESTLEIND Weight,33.53712078405933
POWERGRID Weight,0.11281293439780807
RELIANCE Weight,2.571912011511897
TCS Weight,0.06320570373350201
TATACONSUM Weight,0.40270346020454384
TATASTEEL Weight,7.092165487543774
TECHM Weight,1.072932594289682
TITAN Weight,3.498321938750958
ULTRACEMCO Weight,1.3430578028728297
WIPRO Weight,1.5779781627970786
