,49
Returns,25.4
Semi Deviation,9.838699100999074
Sortino Ratio,2.217772875865701
ASIANPAINT Weight,1.6917510596929537
BAJFINANCE Weight,0.35386600763507087
BAJAJFINSV Weight,7.290871286756214
BRITANNIA Weight,8.476430345871043
DIVISLAB Weight,3.3695364786842625
GRASIM Weight,2.2822862221641116
HCLTECH Weight,0.3801730574216632
HDFCBANK Weight,7.817374816441296
HINDALCO Weight,0.26531437109186257
HINDUNILVR Weight,8.953838564292004
ICICIBANK Weight,0.02154764616873746
INFY Weight,0.6113485623906186
JSWSTEEL Weight,0.07758109952752952
LT Weight,3.322636434574503
NESTLEIND Weight,30.62050237926419
POWERGRID Weight,0.23533228266062375
RELIANCE Weight,0.33938938074543207
TCS Weight,0.06251181575261107
TATACONSUM Weight,4.009205529399005
TATASTEEL Weight,1.8293854266294458
TECHM Weight,0.09745927926051978
TITAN Weight,0.49505819220028413
ULTRACEMCO Weight,0.7280321545153324
WIPRO Weight,16.668567606860673
