,Date,Returns,Risk,Ratio
0,2021-01-01,0.362676056751396,0.9009524587497968,0.39163097729468377
1,2021-01-04,0.35269545257620527,0.8969543661860251,0.3822494216722866
2,2021-01-05,0.36473925679686686,0.9073778801504009,0.3911315227376664
3,2021-01-06,0.3641123617475571,0.9075377777102088,0.390371845242919
4,2021-01-07,0.3480592642563517,0.913757039388228,0.37014664165830363
5,2021-01-08,0.3594610854251258,0.9020012063412569,0.38761136696050696
6,2021-01-11,0.3723035045886262,0.9093573836704042,0.39859833577250386
7,2021-01-12,0.3853672211086483,0.9063412192250221,0.4143384944961311
8,2021-01-13,0.3628836397668576,0.908218445768918,0.38872638689120004
9,2021-01-14,0.38667085886394986,0.865168617483956,0.43556329530847004
10,2021-01-15,0.3747248914392734,0.8653779598653634,0.4216535936053636
11,2021-01-18,0.35444259156173685,0.887751066958079,0.3881802450628256
12,2021-01-19,0.3259667427146221,0.9167494996869205,0.3448396513850506
13,2021-01-20,0.3591411720897621,0.9305789230069165,0.37536419385677516
14,2021-01-21,0.3690861374272236,0.9334486043050081,0.38486422384180036
15,2021-01-22,0.36623612851453974,0.9341918119563228,0.381507265550769
16,2021-01-25,0.36076524388529774,0.9426810054846824,0.37226811297603385
17,2021-01-27,0.3237126156517731,0.9403805541795054,0.3337770537912394
18,2021-01-28,0.3178584351859263,0.950438032882228,0.3240855896903378
19,2021-01-29,0.3009271226541648,0.9708899280347714,0.2998197317879425
20,2021-02-01,0.27354952204324,1.0063323579955403,0.2620549315668968
21,2021-02-02,0.3417189304668985,1.064514039639319,0.3117702099487417
22,2021-02-03,0.35466508282538506,1.0704791909556206,0.32212668952713536
23,2021-02-04,0.356520698899626,1.0716618807759255,0.3235027206654464
24,2021-02-05,0.32318133979040203,1.0311570551152633,0.3038782243702063
25,2021-02-08,0.32476462970473535,1.0316130086039002,0.3052786871074552
26,2021-02-09,0.3079474431173126,1.0147440958905163,0.29378074678082383
27,2021-02-10,0.3013362085422344,1.017610075138041,0.28645652281648926
28,2021-02-11,0.29516753777184807,1.014559753331695,0.281237622525125
29,2021-02-12,0.29968767688371406,1.0165271800217368,0.2851399527185797
30,2021-02-15,0.27565397340967634,1.0207984006303144,0.26040284586102
31,2021-02-16,0.27182059668737063,1.0212390466438805,0.2565368340675712
32,2021-02-17,0.26644156232201543,1.0202909837270013,0.2515031511397837
33,2021-02-18,0.25681648307001176,1.0266706204506104,0.24056529262174242
34,2021-02-19,0.25591864875339254,1.0273619720157785,0.2395294848566268
35,2021-02-22,0.22753039660371463,1.0259930800495733,0.2121800195358348
36,2021-02-23,0.1851334770753776,1.0341820320314323,0.16950431047025277
37,2021-02-24,0.1913375467726319,1.0366041674078756,0.17509323968022483
38,2021-02-25,0.22666520169461962,1.0154987322010458,0.2135207361504882
39,2021-02-26,0.21040420230418738,0.9993744531473494,0.20069458133271925
40,2021-03-01,0.1526165947009482,1.0856744903827416,0.13151403218053645
41,2021-03-02,0.17614027958333842,1.1092023370634152,0.1499321712470081
42,2021-03-03,0.18143573398853188,1.1144539373332014,0.1539772649231187
43,2021-03-04,0.20133822977695648,1.1385681031367314,0.16819640776358016
44,2021-03-05,0.17753633633978347,1.137129675249152,0.14747761416733257
45,2021-03-08,0.15289599035713752,1.1462905898095883,0.12480328007031505
46,2021-03-09,0.14852065187878324,1.147244179019867,0.12088576222901608
47,2021-03-10,0.14094564655877212,1.1441260074083517,0.11459444228577213
48,2021-03-12,0.15698409257732304,1.1513100709136006,0.12780998921115225
49,2021-03-15,0.14577330421059165,1.1550263752855714,0.11769267116676635
50,2021-03-16,0.13307015532067826,1.156635695806055,0.10654607231331506
51,2021-03-17,0.13906703108657015,1.1578876956937416,0.11161001773490373
52,2021-03-18,0.09871043995122906,1.163195937756281,0.07640610857659808
53,2021-03-19,0.0763100083117327,1.1743358741177599,0.05660632953626512
54,2021-03-22,0.10499778527602827,1.2018104796594562,0.07918271811694354
55,2021-03-23,0.16597261065222096,1.1415864795667756,0.13677233272446362
56,2021-03-24,0.15229489426517429,1.131734589526897,0.12587733091162512
57,2021-03-25,0.10650720013996884,1.1297540753750803,0.08556909632984391
58,2021-03-26,0.06658154629401568,1.1533422624283294,0.049201683929775496
59,2021-03-30,0.08792970702340343,1.17671922216278,0.06636633507584146
60,2021-03-31,0.1270492387984581,1.2148030946768653,0.09648812591679469
61,2021-04-01,0.11927436768320965,1.2121543013197673,0.09028487769988505
62,2021-04-05,0.13854255951047414,1.217343128684863,0.10572811530497261
63,2021-04-06,0.11890883913462465,1.2230574682808004,0.08918115225834809
64,2021-04-07,0.1103364550086428,1.2150413829276843,0.0827142940031529
65,2021-04-08,0.11469118506561783,1.2155567887197576,0.08626172072214651
66,2021-04-09,0.13689000831964082,1.2169789725072444,0.10440183960016586
67,2021-04-12,0.14073340460391065,1.2162533860938671,0.1076241523891169
68,2021-04-13,0.06863857473618523,1.2804938665985781,0.04592244557736306
69,2021-04-15,0.06687817136290249,1.2798499117736297,0.044570074977531425
70,2021-04-16,0.08076348043204566,1.2793527329458032,0.055440781709640924
71,2021-04-19,0.09313598172312838,1.2778542678222244,0.06518804137965471
72,2021-04-20,0.06863961185780829,1.2945564883678544,0.04542439634811353
73,2021-04-22,0.08675239386667026,1.284092597100169,0.059900064220606446
74,2021-04-23,0.10436380163540027,1.2700544034779322,0.07442880914500756
75,2021-04-26,0.06933774433476834,1.2538002591699515,0.04745778210238668
76,2021-04-27,0.0712164088808459,1.2552168714752245,0.04890090743724727
