,Returns,Semi-Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
12616,29.79737453049303,11.316080604802647,2.3168246538793777,4.576063712613451,9.67698598407907,2.8816471398667955,3.7628067509398857,6.100054966049611,1.147081592577007,1.639963793348806,3.3641116570411342,2.0079678706289084,9.13229658964017,1.3727494134545801,2.386542784740673,6.258808388912213,2.1473305872882658,9.762287558225635,2.014191930256875,7.839003988748453,7.728703441840988,2.277866730575317,3.3322638497668837,1.0316372791733246,7.217096959506455,0.6062715110430363,1.7362655196824506
