,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.3962630748414648,2022-03-27 23:24:16.126168,2022-03-27 23:27:16.055439,0 days 00:02:59.929271000,498,0.34228643864552893,88,0.9306509739263958,COMPLETE
1,1,1.3711899349251582,2022-03-27 23:27:16.056223,2022-03-27 23:27:33.551637,0 days 00:00:17.495414000,173,0.6241553849179868,52,0.567011955934228,COMPLETE
2,2,1.421710750107587,2022-03-27 23:27:33.552099,2022-03-27 23:32:23.663221,0 days 00:04:50.111122000,476,0.29069691806990816,154,0.2010691032969013,COMPLETE
3,3,1.387697196273687,2022-03-27 23:32:23.664026,2022-03-27 23:38:24.331802,0 days 00:06:00.667776000,313,0.4573238779613139,400,0.798163029818845,COMPLETE
4,4,1.3882625047792925,2022-03-27 23:38:24.332604,2022-03-27 23:38:32.226217,0 days 00:00:07.893613000,60,0.5245948368067818,110,0.2943897228148459,COMPLETE
5,5,1.4013280271407782,2022-03-27 23:38:32.226691,2022-03-27 23:46:35.796813,0 days 00:08:03.570122000,439,0.3517100879870414,296,0.7334146808645791,COMPLETE
6,6,1.3807899177718508,2022-03-27 23:46:35.797622,2022-03-27 23:51:00.347289,0 days 00:04:24.549667000,284,0.6769164042229727,350,0.9839196359352322,COMPLETE
7,7,1.385619703238049,2022-03-27 23:51:00.348104,2022-03-28 00:05:53.044158,0 days 00:14:52.696054000,498,0.6121622115981709,434,0.4868160796110289,COMPLETE
8,8,1.4295360862180155,2022-03-28 00:05:53.044948,2022-03-28 00:07:07.177346,0 days 00:01:14.132398000,350,0.41734860074062974,68,0.38651118223950476,COMPLETE
9,9,1.3960381570609819,2022-03-28 00:07:07.178158,2022-03-28 00:07:32.222733,0 days 00:00:25.044575000,159,0.5797093272458672,85,0.6529003787441492,COMPLETE
10,10,1.3659236681347935,2022-03-28 00:07:32.223433,2022-03-28 00:11:40.502635,0 days 00:04:08.279202000,359,0.8736911629184367,217,0.39770273245955023,COMPLETE
11,11,1.4306136494989294,2022-03-28 00:11:40.503426,2022-03-28 00:16:08.337283,0 days 00:04:27.833857000,397,0.17284658836005057,197,0.1275955750730105,COMPLETE
12,12,1.400987479288881,2022-03-28 00:16:08.338118,2022-03-28 00:20:19.113671,0 days 00:04:10.775553000,393,0.10020380376483795,188,0.12487570668834241,COMPLETE
13,13,1.3156252574580056,2022-03-28 00:20:19.114494,2022-03-28 00:20:23.519773,0 days 00:00:04.405279000,218,0.139051849997549,9,0.32074090095518043,COMPLETE
14,14,1.4058384417724845,2022-03-28 00:20:23.520496,2022-03-28 00:30:19.783238,0 days 00:09:56.262742000,369,0.23793673332270096,499,0.16645286791474323,COMPLETE
15,15,1.3917041780689126,2022-03-28 00:30:19.784074,2022-03-28 00:34:26.801991,0 days 00:04:07.017917000,319,0.810744609527549,267,0.4320014123439063,COMPLETE
16,16,1.4192438811604058,2022-03-28 00:34:26.802813,2022-03-28 00:38:01.017600,0 days 00:03:34.214787000,405,0.4385523237626697,152,0.2789051354143724,COMPLETE
17,17,1.3071517353945588,2022-03-28 00:38:01.018456,2022-03-28 00:38:02.821566,0 days 00:00:01.803110000,247,0.21498220409902577,3,0.10348713771982387,COMPLETE
