,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
31,31,2.0940075026947915,2022-03-29 01:07:16.299278,2022-03-29 01:14:42.088531,0 days 00:07:25.789253000,352,0.24950177345806662,373,0.20438320022755643,COMPLETE
32,32,2.0963140525942316,2022-03-29 01:14:42.089347,2022-03-29 01:21:37.701084,0 days 00:06:55.611737000,316,0.15225434712875555,421,0.06622487705100485,COMPLETE
33,33,2.1160280983719444,2022-03-29 01:21:37.701898,2022-03-29 01:33:39.335665,0 days 00:12:01.633767000,403,0.3580179864490984,476,0.1086895563891212,COMPLETE
34,34,2.077212742295917,2022-03-29 01:33:39.336471,2022-03-29 01:47:13.720324,0 days 00:13:34.383853000,420,0.28958568922425554,497,0.12234921893236865,COMPLETE
35,35,2.1074694970637458,2022-03-29 01:47:13.721261,2022-03-29 01:53:26.828609,0 days 00:06:13.107348000,397,0.07083675163980907,252,0.2851846728025747,COMPLETE
36,36,2.086874457540236,2022-03-29 01:53:26.829440,2022-03-29 02:01:42.747088,0 days 00:08:15.917648000,375,0.3764187540214821,371,0.05350535497587211,COMPLETE
37,37,2.172624183354393,2022-03-29 02:01:42.747890,2022-03-29 02:18:05.947294,0 days 00:16:23.199404000,458,0.18680184451354742,515,0.8515927307455353,COMPLETE
38,38,2.0699818867328124,2022-03-29 02:18:05.948134,2022-03-29 02:35:11.919301,0 days 00:17:05.971167000,462,0.16596262798386396,529,0.45676589869281103,COMPLETE
39,39,2.1432545025513448,2022-03-29 02:35:11.920121,2022-03-29 02:50:10.598118,0 days 00:14:58.677997000,453,0.06648235827816276,480,0.8996122814207559,COMPLETE
40,40,2.0683163610411546,2022-03-29 02:50:10.598960,2022-03-29 03:12:11.870708,0 days 00:22:01.271748000,541,0.06086480758940016,512,0.912763383632493,COMPLETE
41,41,2.1003525241931107,2022-03-29 03:12:11.871663,2022-03-29 03:27:21.992301,0 days 00:15:10.120638000,457,0.18022155189598404,478,0.9498946924808976,COMPLETE
42,42,2.104149277011452,2022-03-29 03:27:21.993116,2022-03-29 03:48:03.009136,0 days 00:20:41.016020000,503,0.07557923173746245,547,0.8626188680557445,COMPLETE
43,43,2.092671453271519,2022-03-29 03:48:03.009962,2022-03-29 04:00:58.136782,0 days 00:12:55.126820000,427,0.25386944843025067,461,0.8407896122656665,COMPLETE
44,44,2.114239106282018,2022-03-29 04:00:58.137613,2022-03-29 04:11:59.718668,0 days 00:11:01.581055000,376,0.29105495980572604,493,0.9161348948644926,COMPLETE
45,45,2.0989610493444806,2022-03-29 04:11:59.719477,2022-03-29 04:25:32.395585,0 days 00:13:32.676108000,446,0.19805832797099132,446,0.5930346039236447,COMPLETE
46,46,2.0158059252976175,2022-03-29 04:25:32.396390,2022-03-29 04:43:59.230405,0 days 00:18:26.834015000,487,0.866777527699018,519,0.8304342166145126,COMPLETE
47,47,2.1152698731301984,2022-03-29 04:43:59.231204,2022-03-29 05:01:00.507161,0 days 00:17:01.275957000,529,0.32684631284556187,410,0.5085738799251672,COMPLETE
48,48,2.098188075505711,2022-03-29 05:01:00.507974,2022-03-29 05:12:23.646715,0 days 00:11:23.138741000,396,0.08753709622520352,463,0.7193189217268156,COMPLETE
49,49,2.1371980992355866,2022-03-29 05:12:23.647550,2022-03-29 05:26:30.968854,0 days 00:14:07.321304000,440,0.15437482005651837,476,0.9365207879067269,COMPLETE
