,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.4345236101806342,2022-03-27 22:39:52.054768,2022-03-27 22:40:00.634973,0 days 00:00:08.580205000,321.99771896943196,52.540249025246965,COMPLETE
1,1,1.4190850920620617,2022-03-27 22:40:00.635766,2022-03-27 22:40:03.065490,0 days 00:00:02.429724000,308.3530234029737,15.999167862049772,COMPLETE
2,2,1.3923249939898692,2022-03-27 22:40:03.065949,2022-03-27 22:40:12.733304,0 days 00:00:09.667355000,354.80778867363153,54.69742501766182,COMPLETE
3,3,1.4627156867449844,2022-03-27 22:40:12.733995,2022-03-27 22:40:29.697792,0 days 00:00:16.963797000,433.61835409610836,77.5695170044864,COMPLETE
4,4,1.408177443391331,2022-03-27 22:40:29.698452,2022-03-27 22:40:36.358912,0 days 00:00:06.660460000,247.2829133289104,53.64857872420318,COMPLETE
5,5,1.3651195002636214,2022-03-27 22:40:36.359613,2022-03-27 22:40:38.078975,0 days 00:00:01.719362000,130.693218336119,25.052780059459785,COMPLETE
6,6,1.54997687611083,2022-03-27 22:40:38.079349,2022-03-27 22:40:46.596965,0 days 00:00:08.517616000,475.67499017933176,35.664030192454476,COMPLETE
7,7,1.4882852445591626,2022-03-27 22:40:46.597336,2022-03-27 22:40:53.236701,0 days 00:00:06.639365000,312.1044553650918,42.426122998025015,COMPLETE
8,8,1.414089388970867,2022-03-27 22:40:53.237061,2022-03-27 22:41:03.986488,0 days 00:00:10.749427000,277.1564790176966,76.59544097641513,COMPLETE
9,9,1.4845309840864458,2022-03-27 22:41:03.987119,2022-03-27 22:41:16.575717,0 days 00:00:12.588598000,399.727493750087,63.36196188504671,COMPLETE
10,10,1.4322015395886152,2022-03-27 22:41:16.576083,2022-03-27 22:41:24.310304,0 days 00:00:07.734221000,459.25081988856454,33.12678296255825,COMPLETE
11,11,1.4570842960359096,2022-03-27 22:41:24.310683,2022-03-27 22:41:27.937420,0 days 00:00:03.626737000,187.17701382334957,38.543839275027345,COMPLETE
12,12,1.4122011537898673,2022-03-27 22:41:27.937816,2022-03-27 22:41:51.449549,0 days 00:00:23.511733000,499.32858399384673,94.54907836684984,COMPLETE
13,13,1.4230565949114047,2022-03-27 22:41:51.450190,2022-03-27 22:41:55.433169,0 days 00:00:03.982979000,195.6496802394658,40.97479572997764,COMPLETE
14,14,1.3629850717396446,2022-03-27 22:41:55.433564,2022-03-27 22:42:00.004174,0 days 00:00:04.570610000,386.72869012909877,23.21642745793799,COMPLETE
15,15,1.3972697947206003,2022-03-27 22:42:00.004600,2022-03-27 22:42:00.679015,0 days 00:00:00.674415000,112.08676187748395,10.076448688702293,COMPLETE
16,16,1.3762998401511204,2022-03-27 22:42:00.679509,2022-03-27 22:42:05.953951,0 days 00:00:05.274442000,226.76876499837203,46.43530065486284,COMPLETE
17,17,1.470480893774862,2022-03-27 22:42:05.954382,2022-03-27 22:42:13.218859,0 days 00:00:07.264477000,491.3020174106101,29.68846618491581,COMPLETE
18,18,1.4299927407327924,2022-03-27 22:42:13.219252,2022-03-27 22:42:25.628635,0 days 00:00:12.409383000,356.9759840358829,69.54652620836445,COMPLETE
19,19,1.4546864453623634,2022-03-27 22:42:25.629020,2022-03-27 22:42:34.473738,0 days 00:00:08.844718000,418.9171109310333,42.67139216662274,COMPLETE
20,20,1.481128836524861,2022-03-27 22:42:34.474115,2022-03-27 22:42:51.905757,0 days 00:00:17.431642000,356.24543906946826,97.62719461383655,COMPLETE
21,21,1.49868556073358,2022-03-27 22:42:51.906428,2022-03-27 22:43:05.285364,0 days 00:00:13.378936000,405.75103578573453,65.06851051994087,COMPLETE
22,22,1.445058930459239,2022-03-27 22:43:05.285749,2022-03-27 22:43:19.766243,0 days 00:00:14.480494000,454.1384149044957,63.79356541930039,COMPLETE
23,23,1.4518080380742537,2022-03-27 22:43:19.766628,2022-03-27 22:43:39.680531,0 days 00:00:19.913903000,455.35546497939936,87.0965799776472,COMPLETE
24,24,1.4618915532898624,2022-03-27 22:43:39.680916,2022-03-27 22:43:49.052526,0 days 00:00:09.371610000,385.2110940315181,48.41338003915265,COMPLETE
25,25,1.4016615585274999,2022-03-27 22:43:49.053178,2022-03-27 22:43:57.840466,0 days 00:00:08.787288000,277.8862189623981,63.40851252014111,COMPLETE
26,26,1.4009451980770422,2022-03-27 22:43:57.840853,2022-03-27 22:44:03.206550,0 days 00:00:05.365697000,328.30401942996383,32.78752961574007,COMPLETE
27,27,1.4487366738432848,2022-03-27 22:44:03.207066,2022-03-27 22:44:17.725599,0 days 00:00:14.518533000,479.5677996555886,60.33906870371246,COMPLETE
28,28,1.4646245252623624,2022-03-27 22:44:17.726029,2022-03-27 22:44:32.827073,0 days 00:00:15.101044000,418.3166418183914,72.22076423168001,COMPLETE
29,29,1.3616226705541274,2022-03-27 22:44:32.827475,2022-03-27 22:44:41.005011,0 days 00:00:08.177536000,331.35529433615744,49.33518306398216,COMPLETE
30,30,1.38529735177487,2022-03-27 22:44:41.005390,2022-03-27 22:44:46.522693,0 days 00:00:05.517303000,284.6522201450664,38.70255377800365,COMPLETE
31,31,1.4618915532898624,2022-03-27 22:44:46.523069,2022-03-27 22:44:58.156749,0 days 00:00:11.633680000,392.10260287081877,59.87077686687367,COMPLETE
32,32,1.467484612210327,2022-03-27 22:44:58.157424,2022-03-27 22:45:12.073689,0 days 00:00:13.916265000,402.3256961138285,69.32151484624009,COMPLETE
33,33,1.467484612210327,2022-03-27 22:45:12.074064,2022-03-27 22:45:29.728530,0 days 00:00:17.654466000,434.70832588670373,81.39069163690904,COMPLETE
34,34,1.4491850082748639,2022-03-27 22:45:29.728917,2022-03-27 22:45:40.601249,0 days 00:00:10.872332000,371.8632502999965,58.42715731037531,COMPLETE
35,35,1.480391671257553,2022-03-27 22:45:40.601637,2022-03-27 22:45:48.512420,0 days 00:00:07.910783000,302.6909704836557,52.28874986218324,COMPLETE
36,36,1.5052803066714493,2022-03-27 22:45:48.512801,2022-03-27 22:45:53.850043,0 days 00:00:05.337242000,472.27596673613823,22.572259581923923,COMPLETE
37,37,1.4409222047008645,2022-03-27 22:45:53.850706,2022-03-27 22:45:59.784525,0 days 00:00:05.933819000,466.1312580083611,25.985636105546096,COMPLETE
38,38,1.4187137678519943,2022-03-27 22:45:59.784919,2022-03-27 22:46:03.223403,0 days 00:00:03.438484000,436.0739328352216,15.160483431920817,COMPLETE
39,39,1.4565132982851572,2022-03-27 22:46:03.223918,2022-03-27 22:46:08.101233,0 days 00:00:04.877315000,478.84217290588003,20.11272725517386,COMPLETE
40,40,1.4385370655248648,2022-03-27 22:46:08.101680,2022-03-27 22:46:12.473648,0 days 00:00:04.371968000,253.3183260318179,34.04323475534884,COMPLETE
41,41,1.3959452945248687,2022-03-27 22:46:12.474037,2022-03-27 22:46:21.664443,0 days 00:00:09.190406000,415.06002650645314,44.5627387892992,COMPLETE
42,42,1.4203892674466054,2022-03-27 22:46:21.664830,2022-03-27 22:46:33.607854,0 days 00:00:11.943024000,440.7496485054943,54.5774274311469,COMPLETE
43,43,1.4322015395886152,2022-03-27 22:46:33.608234,2022-03-27 22:46:40.310154,0 days 00:00:06.701920000,469.78907890309335,28.07136232978425,COMPLETE
44,44,1.3762998401511204,2022-03-27 22:46:40.310535,2022-03-27 22:46:43.955840,0 days 00:00:03.645305000,372.33705968485026,19.781504055143266,COMPLETE
45,45,1.4122011537898673,2022-03-27 22:46:43.956213,2022-03-27 22:46:49.871123,0 days 00:00:05.914910000,337.56110302826323,35.515927032828124,COMPLETE
46,46,1.4001225643729451,2022-03-27 22:46:49.871810,2022-03-27 22:47:08.735390,0 days 00:00:18.863580000,493.5258803301905,76.43594943138615,COMPLETE
47,47,1.434132689205547,2022-03-27 22:47:08.735776,2022-03-27 22:47:19.013048,0 days 00:00:10.277272000,314.71789433282856,65.68596947783884,COMPLETE
48,48,1.48810323902611,2022-03-27 22:47:19.013427,2022-03-27 22:47:26.800552,0 days 00:00:07.787125000,402.98201093592263,38.76749476048523,COMPLETE
49,49,1.46371801121743,2022-03-27 22:47:26.800937,2022-03-27 22:47:35.284932,0 days 00:00:08.483995000,452.63568844065946,37.0642194001516,COMPLETE
