,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.2736038362769677,2022-03-26 19:26:06.285547,2022-03-26 19:38:01.255717,0 days 00:11:54.970170000,480,0.2982563786757755,367,0.04402687058083854,COMPLETE
1,1,2.297437666398435,2022-03-26 19:38:01.256520,2022-03-26 19:44:18.771325,0 days 00:06:17.514805000,280,0.3952779116863575,502,0.24992589594765113,COMPLETE
2,2,2.287769748063256,2022-03-26 19:44:18.772142,2022-03-26 19:45:45.219180,0 days 00:01:26.447038000,149,0.39205351357414353,321,0.615175596555309,COMPLETE
3,3,2.288475518122408,2022-03-26 19:45:45.220012,2022-03-26 19:47:48.831578,0 days 00:02:03.611566000,163,0.6023384355745124,400,0.7754093049118809,COMPLETE
4,4,2.2960757823235416,2022-03-26 19:47:48.832416,2022-03-26 19:53:38.086277,0 days 00:05:49.253861000,307,0.14998047350707733,396,0.43936968755530603,COMPLETE
5,5,2.2993979396940536,2022-03-26 19:53:38.087084,2022-03-26 19:54:33.802873,0 days 00:00:55.715789000,162,0.22618817010215397,181,0.3340200659189957,COMPLETE
6,6,2.2238493102766057,2022-03-26 19:54:33.803680,2022-03-26 19:55:10.107260,0 days 00:00:36.303580000,173,0.9233364098714943,107,0.294112781404435,COMPLETE
7,7,2.2685826923808032,2022-03-26 19:55:10.108067,2022-03-26 19:55:39.017308,0 days 00:00:28.909241000,47,0.009970980184640044,547,0.01687197931023432,COMPLETE
8,8,2.2797108134267545,2022-03-26 19:55:39.017795,2022-03-26 20:12:02.415519,0 days 00:16:23.397724000,508,0.17381526169728756,455,0.444390839901565,COMPLETE
9,9,2.270162024740958,2022-03-26 20:12:02.416323,2022-03-26 20:14:10.742912,0 days 00:02:08.326589000,192,0.303485036180392,317,0.17860968694881318,COMPLETE
10,10,2.2446819936973235,2022-03-26 20:14:10.743727,2022-03-26 20:17:42.283638,0 days 00:03:31.539911000,392,0.6460615550273139,156,0.9357561983114494,COMPLETE
11,11,2.2702581295263196,2022-03-26 20:17:42.284444,2022-03-26 20:21:02.415642,0 days 00:03:20.131198000,324,0.4910383028332042,205,0.28219344147166825,COMPLETE
12,12,2.206588586278019,2022-03-26 20:21:02.416462,2022-03-26 20:21:02.523999,0 days 00:00:00.107537000,4,0.7356103830165677,32,0.2668852474372039,COMPLETE
13,13,2.2621711654799426,2022-03-26 20:21:02.524478,2022-03-26 20:23:37.576653,0 days 00:02:35.052175000,262,0.4429730169273363,230,0.5821548747371922,COMPLETE
14,14,2.29209696881041,2022-03-26 20:23:37.577471,2022-03-26 20:25:00.827429,0 days 00:01:23.249958000,102,0.16698946757650582,544,0.13563986633538597,COMPLETE
15,15,2.279212492686374,2022-03-26 20:25:00.828283,2022-03-26 20:25:42.429953,0 days 00:00:41.601670000,243,0.02867559440517181,70,0.38854067459444236,COMPLETE
16,16,2.2763545830343905,2022-03-26 20:25:42.430507,2022-03-26 20:30:45.984726,0 days 00:05:03.554219000,368,0.3182286116466963,250,0.6104964672080111,COMPLETE
17,17,2.247468206650432,2022-03-26 20:30:45.985545,2022-03-26 20:34:50.933099,0 days 00:04:04.947554000,408,0.602280698130433,168,0.19127389983785978,COMPLETE
18,18,2.2769009468288313,2022-03-26 20:34:50.933913,2022-03-26 20:39:23.405723,0 days 00:04:32.471810000,239,0.8251814177523604,472,0.3719609396959571,COMPLETE
19,19,2.276907786582031,2022-03-26 20:39:23.406594,2022-03-26 20:40:09.190996,0 days 00:00:45.784402000,107,0.2510789704975945,276,0.5090802084853057,COMPLETE
20,20,2.328100405155617,2022-03-26 20:40:09.191858,2022-03-26 20:48:14.534110,0 days 00:08:05.342252000,328,0.41844806496384096,488,0.7183790043968528,COMPLETE
21,21,2.3130590388630314,2022-03-26 20:48:14.534934,2022-03-26 20:56:00.131886,0 days 00:07:45.596952000,330,0.39441489118509193,464,0.7269232866108739,COMPLETE
22,22,2.2593064359257644,2022-03-26 20:56:00.132823,2022-03-26 21:07:54.708159,0 days 00:11:54.575336000,434,0.5180060601848627,437,0.7412704442978459,COMPLETE
23,23,2.2708106528574907,2022-03-26 21:07:54.708987,2022-03-26 21:13:15.455294,0 days 00:05:20.746307000,328,0.2394110993298775,321,0.9681137964631542,COMPLETE
24,24,2.300636266197534,2022-03-26 21:13:15.456117,2022-03-26 21:34:09.340816,0 days 00:20:53.884699000,549,0.515851952569157,507,0.7759695903025093,COMPLETE
25,25,2.3095244298968174,2022-03-26 21:34:09.341629,2022-03-26 21:54:59.410497,0 days 00:20:50.068868000,550,0.5370626256367665,503,0.7718313364798365,COMPLETE
26,26,2.2350284986719817,2022-03-26 21:54:59.411346,2022-03-26 22:07:37.661337,0 days 00:12:38.249991000,463,0.7391388721640963,417,0.8390458771364064,COMPLETE
27,27,2.296386613699207,2022-03-26 22:07:37.662137,2022-03-26 22:17:06.051186,0 days 00:09:28.389049000,359,0.3882165516714472,488,0.6914348231313279,COMPLETE
28,28,2.295614365521654,2022-03-26 22:17:06.052018,2022-03-26 22:31:43.143518,0 days 00:14:37.091500000,543,0.5523956663268641,360,0.8760126966132804,COMPLETE
29,29,2.339421036294569,2022-03-26 22:31:43.144318,2022-03-26 22:44:11.328768,0 days 00:12:28.184450000,493,0.6711128081746975,367,0.6872026481930666,COMPLETE
30,30,2.2935754692858694,2022-03-26 22:44:11.329593,2022-03-26 22:53:11.157455,0 days 00:08:59.827862000,416,0.7016882872156479,358,0.6681921278814233,COMPLETE
31,31,2.223168287746496,2022-03-26 22:53:11.158329,2022-03-26 23:07:59.178808,0 days 00:14:48.020479000,483,0.8305793115060236,452,0.8834929660207426,COMPLETE
32,32,2.2953671029198386,2022-03-26 23:07:59.179612,2022-03-26 23:25:56.192006,0 days 00:17:57.012394000,502,0.44700431587897566,512,0.5398284239392349,COMPLETE
33,33,2.2989923609023335,2022-03-26 23:25:56.192841,2022-03-26 23:38:56.699234,0 days 00:13:00.506393000,465,0.35366425900774934,427,0.7023001462153106,COMPLETE
34,34,2.3183531860445687,2022-03-26 23:38:56.700063,2022-03-26 23:53:02.153512,0 days 00:14:05.453449000,519,0.4450988043349071,380,0.8170689046718873,COMPLETE
35,35,2.27979068675708,2022-03-26 23:53:02.154328,2022-03-27 00:03:45.960061,0 days 00:10:43.805733000,441,0.44385866771043836,385,0.8238140447200051,COMPLETE
36,36,2.2534390797525763,2022-03-27 00:03:45.960904,2022-03-27 00:11:17.391371,0 days 00:07:31.430467000,371,0.6370488370267442,369,0.6456751169842849,COMPLETE
37,37,2.276083438577233,2022-03-27 00:11:17.392202,2022-03-27 00:15:58.278141,0 days 00:04:40.885939000,303,0.3773972166702395,326,0.7390319737381689,COMPLETE
38,38,2.1556478138954778,2022-03-27 00:15:58.278998,2022-03-27 00:19:08.573695,0 days 00:03:10.294697000,208,0.9865704534408841,416,0.5693597212276942,COMPLETE
39,39,2.2657993398629093,2022-03-27 00:19:08.574513,2022-03-27 00:36:08.785356,0 days 00:17:00.210843000,513,0.5809661947550264,466,0.8119874136229879,COMPLETE
40,40,2.2676162503919115,2022-03-27 00:36:08.786193,2022-03-27 00:41:41.453235,0 days 00:05:32.667042000,351,0.433825211299521,299,0.9098322789379547,COMPLETE
41,41,2.288225921920062,2022-03-27 00:41:41.454036,2022-03-27 01:01:34.189934,0 days 00:19:52.735898000,525,0.48889908690849826,523,0.7681748834147156,COMPLETE
42,42,2.261248818418988,2022-03-27 01:01:34.190771,2022-03-27 01:15:30.404454,0 days 00:13:56.213683000,449,0.5550320647000374,486,0.9905137891600811,COMPLETE
43,43,2.2613269047450055,2022-03-27 01:15:30.405284,2022-03-27 01:28:35.605347,0 days 00:13:05.200063000,477,0.6793003365838122,407,0.6437469008586272,COMPLETE
44,44,2.2686040433204453,2022-03-27 01:28:35.606189,2022-03-27 01:43:27.642080,0 days 00:14:52.035891000,490,0.31917795329189785,442,0.7100462777788052,COMPLETE
45,45,2.3371349749041346,2022-03-27 01:43:27.642911,2022-03-27 02:03:46.134101,0 days 00:20:18.491190000,523,0.41674549795438537,537,0.8572841770615581,COMPLETE
46,46,2.277597421417511,2022-03-27 02:03:46.134934,2022-03-27 02:10:53.224978,0 days 00:07:07.090044000,287,0.27051048672753875,543,0.8529038048725028,COMPLETE
47,47,2.2866978279292542,2022-03-27 02:10:53.225802,2022-03-27 02:23:41.570193,0 days 00:12:48.344391000,520,0.4795130006837372,342,0.9345455795968993,COMPLETE
48,48,2.3037059253338508,2022-03-27 02:23:41.571033,2022-03-27 02:32:06.689606,0 days 00:08:25.118573000,387,0.3588949039724296,382,0.6184641099416102,COMPLETE
49,49,2.2907925423569404,2022-03-27 02:32:06.690441,2022-03-27 02:41:03.645409,0 days 00:08:56.954968000,332,0.4122273074365364,531,0.7981613767616853,COMPLETE
