,89
Returns,28.999999999999996
Semi Deviation,10.73312629199899
Sortino Ratio,2.3683686661685273
ASIANPAINT Weight,0.15889438825971827
BAJFINANCE Weight,3.295884444231534
BAJAJFINSV Weight,7.075492349892332
BRITANNIA Weight,0.28594645075312036
DIVISLAB Weight,0.19228542829881065
GRASIM Weight,1.0810697184718074
HCLTECH Weight,0.5217619599491211
HDFCBANK Weight,0.6992471537610894
HINDALCO Weight,0.6636799249431669
HINDUNILVR Weight,1.7516801482922415
ICICIBANK Weight,0.3505223345426123
INFY Weight,3.3152220653222995
JSWSTEEL Weight,7.093345100461819
LT Weight,1.0480985956967244
NESTLEIND Weight,14.36513747461482
POWERGRID Weight,3.2545748770672915
RELIANCE Weight,6.52442750018441
TCS Weight,7.590966848136604
TATACONSUM Weight,1.263491131632952
TATASTEEL Weight,3.2697472751954644
TECHM Weight,3.078650444845006
TITAN Weight,14.867839618475061
ULTRACEMCO Weight,1.358141633654341
WIPRO Weight,16.893893133317654
