,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,2.43245307813238,2022-03-27 16:29:05.112295,2022-03-27 16:29:11.609827,0 days 00:00:06.497532000,130.6345767010809,98.16888320600137,COMPLETE
1,1,2.4056364657935236,2022-03-27 16:29:11.610178,2022-03-27 16:29:18.463899,0 days 00:00:06.853721000,157.00893591266822,86.50739186676093,COMPLETE
2,2,2.3870025659810254,2022-03-27 16:29:18.464263,2022-03-27 16:29:23.506620,0 days 00:00:05.042357000,125.23059121156473,79.46101529783351,COMPLETE
3,3,2.488296445361766,2022-03-27 16:29:23.507241,2022-03-27 16:29:32.330584,0 days 00:00:08.823343000,187.15097511663294,93.95470755170626,COMPLETE
4,4,2.355763381001249,2022-03-27 16:29:32.330952,2022-03-27 16:29:36.825474,0 days 00:00:04.494522000,126.0697869672315,70.8871445788428,COMPLETE
5,5,2.4518971475019433,2022-03-27 16:29:36.825852,2022-03-27 16:29:43.526708,0 days 00:00:06.700856000,198.2078033023322,66.52791346688485,COMPLETE
6,6,2.331100866543531,2022-03-27 16:29:43.527142,2022-03-27 16:29:46.629855,0 days 00:00:03.102713000,177.53423486982084,34.19394949760559,COMPLETE
7,7,2.3451880948017796,2022-03-27 16:29:46.630259,2022-03-27 16:29:52.006780,0 days 00:00:05.376521000,153.3870157706123,69.53039348786726,COMPLETE
8,8,2.3870025659810254,2022-03-27 16:29:52.007153,2022-03-27 16:29:56.413516,0 days 00:00:04.406363000,118.92173897444427,74.88187053574356,COMPLETE
9,9,2.5473974420593755,2022-03-27 16:29:56.413885,2022-03-27 16:30:01.710535,0 days 00:00:05.296650000,140.42570529087806,74.49975397039941,COMPLETE
10,10,2.2378568318817895,2022-03-27 16:30:01.711050,2022-03-27 16:30:03.869082,0 days 00:00:02.158032000,102.90243013771237,41.48902401742434,COMPLETE
11,11,2.349734766356029,2022-03-27 16:30:03.869526,2022-03-27 16:30:12.648026,0 days 00:00:08.778500000,179.11391046444072,97.46603325442157,COMPLETE
12,12,2.424270365606022,2022-03-27 16:30:12.648411,2022-03-27 16:30:17.098768,0 days 00:00:04.450357000,167.97266781283898,52.23432269176169,COMPLETE
13,13,2.3124669667310322,2022-03-27 16:30:17.099139,2022-03-27 16:30:18.479012,0 days 00:00:01.379873000,197.74458361988127,13.51678354635068,COMPLETE
