,90
Returns,33.4
Standard Deviation,19.677398201998148
Sharpe Ratio,1.515444252023721
ASIANPAINT Weight,0.4798792216470805
BAJFINANCE Weight,18.048527105080463
BAJAJFINSV Weight,0.06879068448560345
BRITANNIA Weight,10.866830747248613
DIVISLAB Weight,1.4422784516776175
GRASIM Weight,2.9170648321220916
HCLTECH Weight,0.49462477373949426
HDFCBANK Weight,5.666504397976232
HINDALCO Weight,1.8767181167590348
HINDUNILVR Weight,3.524403020011132
ICICIBANK Weight,0.9482040540015221
INFY Weight,8.845185865358058
JSWSTEEL Weight,2.773802736277935
LT Weight,0.19022193383198077
NESTLEIND Weight,6.426956758047979
POWERGRID Weight,1.6131107794724941
RELIANCE Weight,2.232791234086701
TCS Weight,5.085358932127264
TATACONSUM Weight,12.390464345216907
TATASTEEL Weight,0.4085215002342329
TECHM Weight,1.3009129234363415
TITAN Weight,10.216944173182206
ULTRACEMCO Weight,0.2916315102226255
WIPRO Weight,1.8902719037563822
