,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.4758048651498612,2022-03-27 16:20:36.579209,2022-03-27 16:20:48.987527,0 days 00:00:12.408318000,388.5898694819887,63.693248064501375,COMPLETE
1,1,1.5033257017960124,2022-03-27 16:20:48.988206,2022-03-27 16:21:03.570497,0 days 00:00:14.582291000,369.5064104638213,78.8166521237882,COMPLETE
2,2,1.5440049384636048,2022-03-27 16:21:03.571172,2022-03-27 16:21:09.391972,0 days 00:00:05.820800000,176.48620207744005,65.686189921411,COMPLETE
3,3,1.4545622193636132,2022-03-27 16:21:09.392352,2022-03-27 16:21:20.082645,0 days 00:00:10.690293000,423.8502914212209,50.42986439749979,COMPLETE
4,4,1.4627156867449844,2022-03-27 16:21:20.083270,2022-03-27 16:21:26.221085,0 days 00:00:06.137815000,201.70413262106518,60.01064353785726,COMPLETE
5,5,1.48810323902611,2022-03-27 16:21:26.221457,2022-03-27 16:21:43.741509,0 days 00:00:17.520052000,414.15492213189486,84.67657084314305,COMPLETE
6,6,1.5009606298967337,2022-03-27 16:21:43.742246,2022-03-27 16:21:49.723596,0 days 00:00:05.981350000,182.46134482113882,65.27419807306322,COMPLETE
7,7,1.551926328213684,2022-03-27 16:21:49.724006,2022-03-27 16:21:52.940464,0 days 00:00:03.216458000,282.41006843091236,22.81604688675966,COMPLETE
8,8,1.513072664774858,2022-03-27 16:21:52.940845,2022-03-27 16:22:00.924035,0 days 00:00:07.983190000,208.87994138089434,75.10876239717737,COMPLETE
9,9,1.5357721427282647,2022-03-27 16:22:00.924546,2022-03-27 16:22:16.756167,0 days 00:00:15.831621000,425.1475680777502,74.10294869055882,COMPLETE
10,10,1.38238691408987,2022-03-27 16:22:16.756644,2022-03-27 16:22:19.376740,0 days 00:00:02.620096000,294.56552270808265,17.032287529989922,COMPLETE
11,11,1.4258833475126567,2022-03-27 16:22:19.377165,2022-03-27 16:22:21.424704,0 days 00:00:02.047539000,109.46098312469906,36.52481623172383,COMPLETE
12,12,1.5078875796096407,2022-03-27 16:22:21.425357,2022-03-27 16:22:35.494656,0 days 00:00:14.069299000,284.44096883514317,98.48922005915989,COMPLETE
13,13,1.440900389403523,2022-03-27 16:22:35.495029,2022-03-27 16:22:36.484273,0 days 00:00:00.989244000,108.82108523984358,17.525539041086063,COMPLETE
14,14,1.4520751641641492,2022-03-27 16:22:36.484645,2022-03-27 16:22:46.021411,0 days 00:00:09.536766000,485.25095563183385,39.994518264218186,COMPLETE
15,15,1.4689246559883233,2022-03-27 16:22:46.021783,2022-03-27 16:22:49.894305,0 days 00:00:03.872522000,251.89624109758944,30.871279115691443,COMPLETE
16,16,1.49177677927486,2022-03-27 16:22:49.894672,2022-03-27 16:22:58.291282,0 days 00:00:08.396610000,352.17685472499227,47.915296670918586,COMPLETE
17,17,1.5090858769079973,2022-03-27 16:22:58.291654,2022-03-27 16:23:00.643567,0 days 00:00:02.351913000,175.96173123036783,26.358426951646358,COMPLETE
18,18,1.4545622193636132,2022-03-27 16:23:00.643944,2022-03-27 16:23:12.246528,0 days 00:00:11.602584000,249.07288370531336,92.27164543900929,COMPLETE
19,19,1.440900389403523,2022-03-27 16:23:12.246903,2022-03-27 16:23:13.063551,0 days 00:00:00.816648000,148.99996511505694,10.578349631553337,COMPLETE
20,20,1.468999440870514,2022-03-27 16:23:13.063923,2022-03-27 16:23:20.563017,0 days 00:00:07.499094000,343.75527309875343,43.37489283795469,COMPLETE
21,21,1.5402868254312503,2022-03-27 16:23:20.563663,2022-03-27 16:23:39.037796,0 days 00:00:18.474133000,494.74299893946466,74.05549279767908,COMPLETE
22,22,1.4954386327571765,2022-03-27 16:23:39.038253,2022-03-27 16:23:47.598967,0 days 00:00:08.560714000,244.77032597765668,69.26829140308993,COMPLETE
23,23,1.521644258688607,2022-03-27 16:23:47.599390,2022-03-27 16:24:00.521237,0 days 00:00:12.921847000,471.86874155388256,54.83661645186393,COMPLETE
24,24,1.5887262980136005,2022-03-27 16:24:00.521773,2022-03-27 16:24:14.023170,0 days 00:00:13.501397000,314.87785739503965,85.01042342078345,COMPLETE
25,25,1.521644258688607,2022-03-27 16:24:14.023640,2022-03-27 16:24:27.556843,0 days 00:00:13.533203000,315.64778851385387,85.78190630175963,COMPLETE
26,26,1.4885823964498601,2022-03-27 16:24:27.557550,2022-03-27 16:24:41.613548,0 days 00:00:14.055998000,331.0763086032441,84.8260838017245,COMPLETE
27,27,1.5424111453307061,2022-03-27 16:24:41.613949,2022-03-27 16:24:55.186199,0 days 00:00:13.572250000,272.02728026302026,99.74307244190297,COMPLETE
28,28,1.4022630738898683,2022-03-27 16:24:55.186582,2022-03-27 16:25:01.629492,0 days 00:00:06.442910000,227.1221594930157,56.256877780519105,COMPLETE
29,29,1.4882852445591626,2022-03-27 16:25:01.629873,2022-03-27 16:25:11.859453,0 days 00:00:10.229580000,306.4875476905905,66.45942201091877,COMPLETE
30,30,1.3651195002636214,2022-03-27 16:25:11.859838,2022-03-27 16:25:18.715293,0 days 00:00:06.855455000,148.6885287083955,91.97602518434024,COMPLETE
31,31,1.4882852445591626,2022-03-27 16:25:18.715676,2022-03-27 16:25:32.336963,0 days 00:00:13.621287000,276.8218415830893,98.12915237982871,COMPLETE
32,32,1.4845309840864458,2022-03-27 16:25:32.337633,2022-03-27 16:25:50.389286,0 days 00:00:18.051653000,385.80864160909596,93.13888215101959,COMPLETE
33,33,1.49868556073358,2022-03-27 16:25:50.389738,2022-03-27 16:26:05.486834,0 days 00:00:15.097096000,363.8786033993603,82.21052808833414,COMPLETE
34,34,1.480391671257553,2022-03-27 16:26:05.487354,2022-03-27 16:26:15.385323,0 days 00:00:09.897969000,326.1933110128127,60.80271536616273,COMPLETE
35,35,1.4598329510248629,2022-03-27 16:26:15.385770,2022-03-27 16:26:26.855543,0 days 00:00:11.469773000,259.4898699656383,88.87818902938332,COMPLETE
36,36,1.5090858769079973,2022-03-27 16:26:26.856247,2022-03-27 16:26:37.540832,0 days 00:00:10.684585000,271.95165979525217,78.99091476385873,COMPLETE
