,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
0,30.20501595410088,15.527773684678762,1.7146705313184567,2.3191734495950995,16.629582845303595,2.844094593634849,12.945875526214499,17.134064224754198,2.884720610265099,0.0005342446246649769,0.47217024769686783,0.07484705983486799,2.9479369341430193,0.02622200236809189,0.3465199112652389,3.530474552038529,0.04668252881441649,1.3302497154943895,0.07485168346223767,15.504359839649496,4.962521558824038,0.015039732835589096,0.0026845820052424797,1.7859679715695194,13.993022456866996,0.015381069897848995,0.11302265884160898
