,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
33,33,1.48810323902611,2022-03-22 23:15:00.107438,2022-03-22 23:15:09.563962,0 days 00:00:09.456524000,216.11532633358826,85.4163823553305,COMPLETE
34,34,1.4918586865267829,2022-03-22 23:15:09.564352,2022-03-22 23:15:18.087330,0 days 00:00:08.522978000,183.04213243279597,92.79447657813989,COMPLETE
35,35,1.4210211997011162,2022-03-22 23:15:18.087715,2022-03-22 23:15:26.885939,0 days 00:00:08.798224000,186.71489033263035,93.27792820140185,COMPLETE
36,36,1.4570842960359096,2022-03-22 23:15:26.886344,2022-03-22 23:15:36.762144,0 days 00:00:09.875800000,233.13069297550967,83.97820607738755,COMPLETE
37,37,1.415370595487705,2022-03-22 23:15:36.762539,2022-03-22 23:15:47.210941,0 days 00:00:10.448402000,222.9145765917387,93.26096724213093,COMPLETE
38,38,1.4278891227748658,2022-03-22 23:15:47.211615,2022-03-22 23:15:54.155154,0 days 00:00:06.943539000,162.27988373004698,84.22082310459551,COMPLETE
39,39,1.4210211997011162,2022-03-22 23:15:54.155534,2022-03-22 23:16:03.042815,0 days 00:00:08.887281000,189.95071028278522,92.29396848683757,COMPLETE
40,40,1.4299927407327924,2022-03-22 23:16:03.043345,2022-03-22 23:16:14.280147,0 days 00:00:11.236802000,271.8230090996103,82.02275145005436,COMPLETE
41,41,1.49177677927486,2022-03-22 23:16:14.280632,2022-03-22 23:16:20.172176,0 days 00:00:05.891544000,120.03028552757563,97.25226524731966,COMPLETE
42,42,1.4230565949114047,2022-03-22 23:16:20.172578,2022-03-22 23:16:24.228896,0 days 00:00:04.056318000,108.48055559902359,74.05455828689999,COMPLETE
43,43,1.4882852445591626,2022-03-22 23:16:24.229278,2022-03-22 23:16:31.737970,0 days 00:00:07.508692000,154.99924383939435,96.83268054996996,COMPLETE
44,44,1.4917057929898596,2022-03-22 23:16:31.738358,2022-03-22 23:16:38.103118,0 days 00:00:06.364760000,130.44249740903865,96.95531057429932,COMPLETE
45,45,1.4570842960359096,2022-03-22 23:16:38.103633,2022-03-22 23:16:44.442763,0 days 00:00:06.339130000,125.08264880399449,99.37835502686201,COMPLETE
46,46,1.445990625449864,2022-03-22 23:16:44.443554,2022-03-22 23:16:49.884799,0 days 00:00:05.441245000,118.39872353757866,90.2913319645019,COMPLETE
47,47,1.4420153934898643,2022-03-22 23:16:49.885216,2022-03-22 23:16:57.263245,0 days 00:00:07.378029000,154.56034646359785,95.2313334902106,COMPLETE
48,48,1.3972697947206003,2022-03-22 23:16:57.263644,2022-03-22 23:17:01.882087,0 days 00:00:04.618443000,101.7190684295759,89.52000235010499,COMPLETE
49,49,1.460505452672231,2022-03-22 23:17:01.882479,2022-03-22 23:17:09.912838,0 days 00:00:08.030359000,191.70741338468773,80.02568845149293,COMPLETE
