,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
10,0.2257022215990745,0.18514159956583287,1.0257134109481907,0.041666772812108406,0.041666403015085555,0.04166669063499222,0.041666772812108406,0.04166689607778269,0.041666937166340796,0.041666361926527465,0.04166656736931793,0.041666731723550315,0.041666772812108406,0.04166664954643413,0.041666444103643646,0.041666772812108406,0.04166656736931793,0.04166656736931793,0.041666731723550315,0.04166669063499222,0.041666772812108406,0.04166664954643413,0.04166656736931793,0.041666772812108406,0.041666403015085555,0.04166664954643413,0.0416668549892246
11,0.22570221730543555,0.18514163098921405,1.0257132136666705,0.04166669538867568,0.04166659532490234,0.041666673152281605,0.04166669538867568,0.04166672874326679,0.041666739861463825,0.04166658420670531,0.041666639797690495,0.04166668427047864,0.04166669538867568,0.04166666203408457,0.04166660644309939,0.04166669538867568,0.041666639797690495,0.041666639797690495,0.04166668427047864,0.041666673152281605,0.04166669538867568,0.04166666203408457,0.041666639797690495,0.04166669538867568,0.04166659532490234,0.04166666203408457,0.04166671762506975
12,0.22570221614361216,0.18514163949214363,1.0257131602838083,0.041666674438531906,0.04166664736235619,0.04166666842160398,0.041666674438531906,0.04166668346392382,0.04166668647238779,0.041666644353892224,0.04166665939621207,0.04166667143006795,0.041666674438531906,0.04166666541314001,0.04166665037082016,0.041666674438531906,0.04166665939621207,0.04166665939621207,0.04166667143006795,0.04166666842160398,0.041666674438531906,0.04166666541314001,0.04166665939621207,0.041666674438531906,0.04166664736235619,0.04166666541314001,0.04166668045545985
13,0.22570221582923514,0.1851416417929478,1.0257131458389643,0.04166666876964525,0.04166666144313922,0.0416666671415328,0.04166666876964525,0.04166667121181392,0.04166667202587015,0.041666660629082995,0.04166666469936412,0.04166666795558902,0.04166666876964525,0.04166666632747657,0.041666662257195446,0.04166666876964525,0.04166666469936412,0.04166666469936412,0.04166666795558902,0.0416666671415328,0.04166666876964525,0.04166666632747657,0.04166666469936412,0.04166666876964525,0.04166666144313922,0.04166666632747657,0.0416666703977577
14,0.22570221574416827,0.1851416424155195,1.0257131419303522,0.04166666723570849,0.041666665253240184,0.04166666679515998,0.04166666723570849,0.04166666789653126,0.04166666811680552,0.04166666503296593,0.04166666613433721,0.041666667015434235,0.04166666723570849,0.04166666657488572,0.04166666547351444,0.04166666723570849,0.04166666613433721,0.04166666613433721,0.041666667015434235,0.04166666679515998,0.04166666723570849,0.04166666657488572,0.04166666613433721,0.04166666723570849,0.041666665253240184,0.04166666657488572,0.041666667676257006
15,0.22570221572115015,0.1851416425839803,1.0257131408727265,0.04166666682064282,0.04166666628420977,0.041666666701435484,0.04166666682064282,0.04166666699945384,0.04166666705905751,0.0416666662246061,0.041666666522624456,0.04166666676103915,0.04166666682064282,0.0416666666418318,0.04166666634381345,0.04166666682064282,0.041666666522624456,0.041666666522624456,0.04166666676103915,0.041666666701435484,0.04166666682064282,0.0416666666418318,0.041666666522624456,0.04166666682064282,0.04166666628420977,0.0416666666418318,0.04166666693985017
16,0.2257022157149217,0.18514164262956379,1.0257131405865454,0.04166666670833083,0.041666666563178245,0.0416666666760747,0.04166666670833083,0.04166666675671502,0.04166666677284309,0.041666666547050174,0.0416666666276905,0.04166666669220276,0.04166666670833083,0.04166666665994663,0.04166666657930631,0.04166666670833083,0.0416666666276905,0.0416666666276905,0.04166666669220276,0.0416666666760747,0.04166666670833083,0.04166666665994663,0.0416666666276905,0.04166666670833083,0.041666666563178245,0.04166666665994663,0.04166666674058696
17,0.2257022157132364,0.18514164264189825,1.0257131405091078,0.041666666677940514,0.0416666666386639,0.04166666666921238,0.041666666677940514,0.041666666691032715,0.04166666669539679,0.041666666634299826,0.04166666665612017,0.04166666667357644,0.041666666677940514,0.041666666664848306,0.04166666664302797,0.041666666677940514,0.04166666665612017,0.04166666665612017,0.04166666667357644,0.04166666666921238,0.041666666677940514,0.041666666664848306,0.04166666665612017,0.041666666677940514,0.0416666666386639,0.041666666664848306,0.041666666686668644
18,0.2257022157127803,0.18514164264523578,1.0257131404881539,0.041666666669717245,0.041666666659089434,0.0416666666673555,0.041666666669717245,0.041666666673259835,0.0416666666744407,0.04166666665790857,0.041666666663812905,0.04166666666853638,0.041666666669717245,0.041666666666174634,0.04166666666027031,0.041666666669717245,0.041666666663812905,0.041666666663812905,0.04166666666853638,0.0416666666673555,0.041666666669717245,0.041666666666174634,0.041666666663812905,0.041666666669717245,0.041666666659089434,0.041666666666174634,0.041666666672078974
19,0.23059901275793374,0.19363865237035865,1.0059924006564338,0.057308006639269146,0.07104186612740791,0.07104186612740791,0.01610642817485287,0.025262334500278708,0.06646391296469499,0.06188595980198207,0.02984028766299163,0.02068438133756579,0.06646391296469499,0.02068438133756579,0.04815210031384331,0.02068438133756579,0.06188595980198207,0.038996193988417464,0.02984028766299163,0.02984028766299163,0.03441824082570455,0.011528475012139949,0.02068438133756579,0.057308006639269146,0.07104186612740791,0.02984028766299163,0.038996193988417464
20,0.22872525627956122,0.1900546820164827,1.0151039386802876,0.05132285719712795,0.05980146351655737,0.05980146351655737,0.025887038238839703,0.031539442451792646,0.056975261410080906,0.054149059303604426,0.03436564455826912,0.028713240345316172,0.056975261410080906,0.028713240345316172,0.045670452984175006,0.028713240345316172,0.054149059303604426,0.040018048771222066,0.03436564455826912,0.03436564455826912,0.03719184666474559,0.023060836132363226,0.028713240345316172,0.05132285719712795,0.05980146351655737,0.03436564455826912,0.040018048771222066
21,0.22694783068386293,0.18703165982062173,1.022007882874958,0.045645407680432556,0.04913893637544651,0.04913893637544651,0.03516482159539071,0.03749384072540001,0.04797442681044186,0.04680991724543721,0.03865835029040466,0.03632933116039536,0.04797442681044186,0.03632933116039536,0.04331638855042326,0.03632933116039536,0.04680991724543721,0.040987369420413956,0.03865835029040466,0.03865835029040466,0.03982285985540931,0.03400031203038605,0.03632933116039536,0.045645407680432556,0.04913893637544651,0.03865835029040466,0.040987369420413956
22,0.22609297595869246,0.18571383150984877,1.0246569919516244,0.042914832314571785,0.044010782639561624,0.044010782639561624,0.03962698133960223,0.04035761488959546,0.04364546586456502,0.0432801490895684,0.04072293166459208,0.03999229811459885,0.04364546586456502,0.03999229811459885,0.042184198764578545,0.03999229811459885,0.0432801490895684,0.04145356521458531,0.04072293166459208,0.04072293166459208,0.0410882484395887,0.039261664564605614,0.03999229811459885,0.042914832314571785,0.044010782639561624,0.04072293166459208,0.04145356521458531
23,0.2258125106604938,0.18530121026528779,1.0254250924128399,0.04201897058310947,0.04232831060730315,0.04232831060730315,0.04109095051052843,0.04129717719332422,0.04222519726590526,0.042122083924507364,0.04140029053472211,0.041194063851926324,0.04222519726590526,0.041194063851926324,0.041812743900313684,0.041194063851926324,0.042122083924507364,0.041606517217517895,0.04140029053472211,0.04140029053472211,0.04150340387612,0.040987837169130535,0.041194063851926324,0.04201897058310947,0.04232831060730315,0.04140029053472211,0.041606517217517895
24,0.22573239618569663,0.1851851539862134,1.0256351121960707,0.04176306907740488,0.04184771509658966,0.04184771509658966,0.041509131019850536,0.04156556169930706,0.0418194997568614,0.04179128441713314,0.041593777039035315,0.0415373463595788,0.0418194997568614,0.0415373463595788,0.04170663839794835,0.0415373463595788,0.04179128441713314,0.041650207718491844,0.041593777039035315,0.041593777039035315,0.04162199237876358,0.04148091568012227,0.0415373463595788,0.04176306907740488,0.04184771509658966,0.041593777039035315,0.041650207718491844
25,0.22571040592705233,0.18515343920176294,1.0256920246569425,0.04169282783433132,0.041715798615695396,0.041715798615695396,0.04162391549023909,0.04163922934448181,0.04170814168857404,0.04170048476145268,0.041646886271603165,0.04163157241736045,0.04170814168857404,0.04163157241736045,0.0416775139800886,0.04163157241736045,0.04170048476145268,0.04166220012584588,0.041646886271603165,0.041646886271603165,0.04165454319872453,0.04161625856311773,0.04163157241736045,0.04169282783433132,0.041715798615695396,0.041646886271603165,0.04166220012584588
26,0.22570443354393072,0.18514483620765793,1.025707426865173,0.04167375085932352,0.041679971126046614,0.041679971126046614,0.04165509005915425,0.041659236903636314,0.04167789770380558,0.04167582428156456,0.041661310325877346,0.04165716348139529,0.04167789770380558,0.04165716348139529,0.04166960401484146,0.04165716348139529,0.04167582428156456,0.0416654571703594,0.041661310325877346,0.041661310325877346,0.04166338374811837,0.04165301663691322,0.04165716348139529,0.04167375085932352,0.041679971126046614,0.041661310325877346,0.0416654571703594
27,0.22570281594677613,0.18514250689126804,1.0257115944654662,0.041668583933514865,0.04167026738733279,0.04167026738733279,0.0416635335720611,0.041664655874606375,0.041669706236060144,0.0416691450847875,0.041665217025879026,0.04166409472333374,0.041669706236060144,0.04166409472333374,0.041667461630969585,0.04166409472333374,0.0416691450847875,0.0416663393284243,0.041665217025879026,0.041665217025879026,0.04166577817715166,0.04166297242078846,0.04166409472333374,0.041668583933514865,0.04167026738733279,0.041665217025879026,0.0416663393284243
28,0.2257023781369543,0.18514187650805344,1.025712722149566,0.04166718548219985,0.041667641027546054,0.041667641027546054,0.04166581884616125,0.04166612254305871,0.04166748917909732,0.041667337330648584,0.041666274391507455,0.04166597069460998,0.04166748917909732,0.04166597069460998,0.04166688178530239,0.04166597069460998,0.041667337330648584,0.04166657808840492,0.041666274391507455,0.041666274391507455,0.041666426239956186,0.041665666997712514,0.04166597069460998,0.04166718548219985,0.041667641027546054,0.041666274391507455,0.04166657808840492
29,0.22570225966330565,0.1851417059271711,1.025713027285204,0.04166680705389301,0.041666930320725895,0.041666930320725895,0.041666437253394334,0.041666519431282925,0.04166688923178159,0.041666848142837304,0.04166656052022723,0.04166647834233863,0.04166688923178159,0.04166647834233863,0.04166672487600441,0.04166647834233863,0.041666848142837304,0.041666642698115826,0.04166656052022723,0.04166656052022723,0.04166660160917152,0.041666396164450045,0.04166647834233863,0.04166680705389301,0.041666930320725895,0.04166656052022723,0.041666642698115826
30,0.22570222760519842,0.18514165976952895,1.0257131098511032,0.04166670465394685,0.04166673800863189,0.04166673800863189,0.04166660458989172,0.04166662682634841,0.041666726890403544,0.04166671577217519,0.04166663794457676,0.041666615708120074,0.041666726890403544,0.041666615708120074,0.04166668241749015,0.041666615708120074,0.04166671577217519,0.04166666018103346,0.04166663794457676,0.04166663794457676,0.04166664906280511,0.04166659347166338,0.041666615708120074,0.04166670465394685,0.04166673800863189,0.04166663794457676,0.04166666018103346
31,0.22570221893061046,0.1851416472797767,1.0257131321924549,0.04166667694559383,0.04166668597099329,0.04166668597099329,0.041666649869395486,0.041666655886328445,0.041666682962526805,0.041666679954060315,0.041666658894794935,0.04166665287786196,0.041666682962526805,0.04166665287786196,0.041666670928660866,0.04166665287786196,0.041666679954060315,0.04166666491172791,0.041666658894794935,0.041666658894794935,0.04166666190326142,0.041666646860928996,0.04166665287786196,0.04166667694559383,0.04166668597099329,0.041666658894794935,0.04166666491172791
32,0.22570221658336462,0.18514164390019214,1.0257131382377638,0.04166666944802611,0.041666671890195385,0.041666671890195385,0.04166666212151828,0.04166666374963113,0.04166667107613896,0.04166667026208253,0.041666664563687554,0.0416666629355747,0.04166667107613896,0.0416666629355747,0.04166666781991326,0.0416666629355747,0.04166667026208253,0.04166666619180041,0.041666664563687554,0.041666664563687554,0.04166666537774398,0.041666661307461855,0.0416666629355747,0.04166666944802611,0.041666671890195385,0.041666664563687554,0.04166666619180041
33,0.225702215948227,0.1851416429857156,1.0257131398735546,0.04166666741927043,0.04166666808009325,0.04166666808009325,0.041666665436801975,0.041666665877350524,0.04166666785981898,0.041666667639544706,0.041666666097624795,0.04166666565707625,0.04166666785981898,0.04166666565707625,0.041666666978721886,0.04166666565707625,0.041666667639544706,0.041666666538173344,0.041666666097624795,0.041666666097624795,0.041666666317899066,0.041666665216527704,0.04166666565707625,0.04166666741927043,0.04166666808009325,0.041666666097624795,0.041666666538173344
34,0.22570221577636607,0.18514164273826875,1.0257131403161808,0.04166666687031255,0.04166666704912357,0.04166666704912357,0.041666666333879485,0.04166666645308684,0.041666666989519895,0.041666666929916225,0.041666666512690506,0.041666666393483154,0.041666666989519895,0.041666666393483154,0.0416666667511052,0.041666666393483154,0.041666666929916225,0.04166666663189786,0.041666666512690506,0.041666666512690506,0.04166666657229418,0.041666666274275815,0.041666666393483154,0.04166666687031255,0.04166666704912357,0.041666666512690506,0.04166666663189786
35,0.22570221572986246,0.1851416426713125,1.02571314043595,0.04166666672177088,0.04166666677015508,0.04166666677015508,0.04166666657661829,0.04166666660887442,0.04166666675402702,0.04166666673789895,0.04166666662500249,0.041666666592746364,0.04166666675402702,0.041666666592746364,0.041666666689514756,0.041666666592746364,0.04166666673789895,0.041666666657258614,0.04166666662500249,0.04166666662500249,0.041666666641130556,0.04166666656049023,0.041666666592746364,0.04166666672177088,0.04166666677015508,0.04166666662500249,0.041666666657258614
36,0.22570221571727914,0.18514164265319494,1.0257131404683584,0.04166666668157723,0.04166666669466944,0.04166666669466944,0.04166666664230063,0.04166666665102875,0.041666666690305366,0.04166666668594131,0.04166666665539283,0.04166666664666469,0.041666666690305366,0.04166666664666469,0.041666666672849094,0.04166666664666469,0.04166666668594131,0.041666666664120965,0.04166666665539283,0.04166666665539283,0.0416666666597569,0.041666666637936556,0.04166666664666469,0.04166666668157723,0.04166666669466944,0.04166666665539283,0.041666666664120965
37,0.22570221571387425,0.18514164264829255,1.0257131404771276,0.04166666667070129,0.041666666674243895,0.041666666674243895,0.041666666660073494,0.04166666666243523,0.041666666673063034,0.041666666671882166,0.0416666666636161,0.04166666666125437,0.041666666673063034,0.04166666666125437,0.04166666666833956,0.04166666666125437,0.041666666671882166,0.04166666666597783,0.0416666666636161,0.0416666666636161,0.041666666664796966,0.04166666665889263,0.04166666666125437,0.04166666667070129,0.041666666674243895,0.0416666666636161,0.04166666666597783
38,0.23383399484716952,0.18926614940499054,1.0463254811795089,0.018421726632441897,0.03848930076270789,0.06658390454508029,0.06658390454508029,0.034475785936654686,0.05454336006692069,0.05454336006692069,0.04651633041481429,0.05454336006692069,0.010394696980335497,0.026448756284548295,0.05454336006692069,0.022435241458495094,0.014408211806388696,0.03848930076270789,0.04250281558876109,0.026448756284548295,0.06658390454508029,0.06658390454508029,0.04250281558876109,0.014408211806388696,0.04651633041481429,0.06658390454508029,0.026448756284548295
39,0.23089760853637692,0.1873465652699993,1.0413727535127586,0.026815476952297048,0.03963664792873124,0.057586287295739114,0.057586287295739114,0.0370724137334444,0.049893584709878605,0.049893584709878605,0.04476511631930492,0.049893584709878605,0.021687008561723373,0.031943945342870726,0.049893584709878605,0.029379711147583892,0.02425124275701021,0.03963664792873124,0.042200882124018076,0.031943945342870726,0.057586287295739114,0.057586287295739114,0.042200882124018076,0.02425124275701021,0.04476511631930492,0.057586287295739114,0.031943945342870726
40,0.22793373864754676,0.1858992369692226,1.0335369944490755,0.03528778992281457,0.04079473387434155,0.04850445540647934,0.04850445540647934,0.03969334508403616,0.04520028903556315,0.04520028903556315,0.042997511454952356,0.04520028903556315,0.033085012342203776,0.03749056750342536,0.04520028903556315,0.03638917871311997,0.03418640113250917,0.04079473387434155,0.04189612266464695,0.03749056750342536,0.04850445540647934,0.04850445540647934,0.04189612266464695,0.03418640113250917,0.042997511454952356,0.04850445540647934,0.03749056750342536
41,0.22642382351772158,0.18535511874401506,1.028424921898072,0.03960392862613897,0.04138470966832114,0.043877803127376186,0.043877803127376186,0.04102855345988471,0.04280933450206688,0.04280933450206688,0.04209702208519401,0.04280933450206688,0.03889161620926611,0.04031624104301184,0.04280933450206688,0.03996008483457541,0.03924777241770254,0.04138470966832114,0.04174086587675758,0.04031624104301184,0.043877803127376186,0.043877803127376186,0.04174086587675758,0.03924777241770254,0.04209702208519401,0.043877803127376186,0.04031624104301184
42,0.22590908572928484,0.18519975181126902,1.0265083180187993,0.04107532237990113,0.04158583543322389,0.04230055370787575,0.04230055370787575,0.041483732822559335,0.041994245875882096,0.041994245875882096,0.041790040654552996,0.041994245875882096,0.04087111715857202,0.041279527601230236,0.041994245875882096,0.041177424990565675,0.04097321976923658,0.04158583543322389,0.041687938043888435,0.041279527601230236,0.04230055370787575,0.04230055370787575,0.041687938043888435,0.04097321976923658,0.041790040654552996,0.04230055370787575,0.041279527601230236
43,0.2257591847617296,0.1851573970129129,1.0259335453310667,0.04150381889268577,0.04164440689900021,0.04184123010784041,0.04184123010784041,0.04161628929773732,0.041756877304051754,0.041756877304051754,0.04170064210152598,0.041756877304051754,0.04144758369016,0.041560054095211546,0.041756877304051754,0.04153193649394866,0.04147570129142288,0.04164440689900021,0.04167252450026309,0.041560054095211546,0.04184123010784041,0.04184123010784041,0.04167252450026309,0.04147570129142288,0.04170064210152598,0.04184123010784041,0.041560054095211546
44,0.22571771150376077,0.18514590921829174,1.0257731985849223,0.041622371472454366,0.041660611927889446,0.04171414856549854,0.04171414856549854,0.041652963836802434,0.04169120429223751,0.04169120429223751,0.04167590811006347,0.04169120429223751,0.041607075290280335,0.0416376676546284,0.04169120429223751,0.041630019563541384,0.041614723381367354,0.041660611927889446,0.041668260018976465,0.0416376676546284,0.04171414856549854,0.04171414856549854,0.041668260018976465,0.041614723381367354,0.04167590811006347,0.04171414856549854,0.0416376676546284
45,0.22570641511559678,0.18514279752091478,1.0257294243063593,0.04165466254444864,0.041665025815428226,0.04167953439479966,0.04167953439479966,0.04166295316123231,0.04167331643221191,0.04167331643221191,0.04166917112382006,0.04167331643221191,0.0416505172360568,0.04165880785284047,0.04167331643221191,0.041656735198644546,0.04165258989025271,0.041665025815428226,0.041667098469624145,0.04165880785284047,0.04167953439479966,0.04167953439479966,0.041667098469624145,0.04165258989025271,0.04166917112382006,0.04167953439479966,0.04165880785284047
46,0.2257033525289577,0.18514195518024862,1.0257175492398443,0.04166341704227704,0.04166622247340477,0.0416701500769836,0.0416701500769836,0.041665661387179226,0.04166846681830696,0.04166846681830696,0.04166734464585587,0.04166846681830696,0.041662294869825936,0.041664539214728125,0.04166846681830696,0.04166397812850258,0.04166285595605149,0.04166622247340477,0.04166678355963032,0.041664539214728125,0.0416701500769836,0.0416701500769836,0.04166678355963032,0.04166285595605149,0.04166734464585587,0.0416701500769836,0.041664539214728125
47,0.2257025233616761,0.18514172721800268,1.0257143336362398,0.04166578724238015,0.041666546457591554,0.041667609358887504,0.041667609358887504,0.041666394614549275,0.04166715382976067,0.04166715382976067,0.04166685014367611,0.04166715382976067,0.041665483556295596,0.04166609092846471,0.04166715382976067,0.04166593908542243,0.041665635399337875,0.041666546457591554,0.04166669830063383,0.04166609092846471,0.041667609358887504,0.041667609358887504,0.04166669830063383,0.041665635399337875,0.04166685014367611,0.041667609358887504,0.04166609092846471
48,0.22570229896199037,0.18514166553086084,1.0257134633496965,0.041666428695763064,0.04166663413826977,0.041666921757779155,0.041666921757779155,0.04166659304976843,0.04166679849227513,0.04166679849227513,0.04166671631527245,0.04166679849227513,0.04166634651876039,0.041666510872765745,0.04166679849227513,0.04166646978426441,0.041666387607261726,0.04166663413826977,0.04166667522677111,0.041666510872765745,0.041666921757779155,0.041666921757779155,0.04166667522677111,0.041666387607261726,0.04166671631527245,0.041666921757779155,0.041666510872765745
49,0.22570223823917196,0.18514164883875103,1.0257132278462484,0.04166660227380198,0.04166665786476431,0.04166673569211159,0.04166673569211159,0.04166664674657185,0.04166670233753418,0.04166670233753418,0.041666680101149246,0.04166670233753418,0.04166658003741705,0.04166662451018691,0.04166670233753418,0.04166661339199444,0.04166659115560951,0.04166665786476431,0.04166666898295678,0.04166662451018691,0.04166673569211159,0.04166673569211159,0.04166666898295678,0.04166659115560951,0.041666680101149246,0.04166673569211159,0.04166662451018691
50,0.22570222180805685,0.18514164432203475,1.025713164120664,0.0416666492426483,0.04166666428496632,0.04166668534421156,0.04166668534421156,0.041666661276502724,0.04166667631882073,0.04166667631882073,0.041666670301893534,0.04166667631882073,0.04166664322572109,0.04166665525957551,0.04166667631882073,0.0416666522511119,0.0416666462341847,0.04166666428496632,0.041666667293429924,0.04166665525957551,0.04166668534421156,0.04166668534421156,0.041666667293429924,0.0416666462341847,0.041666670301893534,0.04166668534421156,0.04166665525957551
51,0.22570221736196974,0.18514164309986147,1.0257131468771752,0.041666661951924526,0.04166666602220551,0.04166667172059889,0.04166667172059889,0.041666665208149316,0.041666669278430296,0.041666669278430296,0.04166666765031791,0.041666669278430296,0.04166666032381214,0.04166666358003693,0.041666669278430296,0.04166666276598073,0.041666661137868335,0.04166666602220551,0.041666666836261704,0.04166666358003693,0.04166667172059889,0.04166667172059889,0.041666666836261704,0.041666661137868335,0.04166666765031791,0.04166667172059889,0.04166666358003693
52,0.2257022161589087,0.1851416427691554,1.02571314221128,0.04166666539091163,0.0416666664922829,0.04166666803420268,0.04166666803420268,0.04166666627200864,0.041666667373379915,0.041666667373379915,0.04166666693283141,0.041666667373379915,0.041666664950363114,0.041666665831460135,0.041666667373379915,0.04166666561118588,0.04166666517063737,0.0416666664922829,0.04166666671255715,0.041666665831460135,0.04166666803420268,0.04166666803420268,0.04166666671255715,0.04166666517063737,0.04166666693283141,0.04166666803420268,0.041666665831460135
53,0.2257022158333741,0.1851416426796701,1.025713140948742,0.04166666632146207,0.04166666661948044,0.041666667036706136,0.041666667036706136,0.04166666655987676,0.04166666685789512,0.04166666685789512,0.041666666738687776,0.04166666685789512,0.041666666202254725,0.041666666440669416,0.04166666685789512,0.04166666638106574,0.0416666662618584,0.04166666661948044,0.041666666679084106,0.041666666440669416,0.041666667036706136,0.041666667036706136,0.041666666679084106,0.0416666662618584,0.041666666738687776,0.041666667036706136,0.041666666440669416
54,0.22570221574528815,0.18514164265545635,1.025713140607114,0.04166666657325828,0.04166666665389861,0.04166666676679506,0.04166666676679506,0.04166666663777054,0.041666666718410864,0.041666666718410864,0.041666666686154735,0.041666666718410864,0.04166666654100215,0.041666666605514414,0.041666666718410864,0.04166666658938634,0.04166666655713022,0.04166666665389861,0.04166666667002667,0.041666666605514414,0.04166666676679506,0.04166666676679506,0.04166666667002667,0.04166666655713022,0.041666666686154735,0.04166666676679506,0.041666666605514414
