,92
Returns,29.2
Standard Deviation,18.335757415498275
Sharpe Ratio,1.3972697947206003
ASIANPAINT Weight,2.757663839764924
BAJFINANCE Weight,4.437321223696836
BAJAJFINSV Weight,11.634169993557943
BRITANNIA Weight,1.7607493531509117
DIVISLAB Weight,13.461592019536726
HCLTECH Weight,0.6980258634263914
HDFCBANK Weight,10.350579229746836
HINDALCO Weight,0.0528716985378265
HINDUNILVR Weight,21.568865981513273
HDFC Weight,2.35377348029281
ICICIBANK Weight,0.5453225189294225
INFY Weight,1.2331083830407188
JSWSTEEL Weight,10.6446313416559
KOTAKBANK Weight,0.07355537682062047
NESTLEIND Weight,3.9226597332635063
RELIANCE Weight,1.4625349010565138
SHREECEM Weight,0.7851626175994584
TCS Weight,7.2508421095021856
TATASTEEL Weight,4.043454163133422
TECHM Weight,0.12954920149821839
TITAN Weight,0.4558346137406093
WIPRO Weight,0.3777323565349646
