,91
Returns,29.4
Semi Deviation,11.180339887498949
Sortino Ratio,2.3094110071617826
ASIANPAINT Weight,0.3294296534110282
BAJFINANCE Weight,1.3311604225242313
BAJAJFINSV Weight,0.3855349550559758
BRITANNIA Weight,3.6736949173952294
DIVISLAB Weight,3.1374510999756575
GRASIM Weight,1.954842094131481
HCLTECH Weight,16.888073779412604
HDFCBANK Weight,1.1969354857135701
HINDALCO Weight,2.6576239354115225
HINDUNILVR Weight,6.368471167263682
ICICIBANK Weight,1.2038307587590689
INFY Weight,0.13531748255698012
JSWSTEEL Weight,3.7741798478111828
LT Weight,3.774541658341598
NESTLEIND Weight,15.043350877321615
POWERGRID Weight,2.2539868659805893
RELIANCE Weight,5.428459786275489
TCS Weight,1.8684145897696598
TATACONSUM Weight,22.524563860357578
TATASTEEL Weight,1.266818843429757
TECHM Weight,0.335407466243492
TITAN Weight,0.6485022980005645
ULTRACEMCO Weight,0.7120329854710302
WIPRO Weight,3.1073751693864216
