,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.4322015395886152,2022-03-23 21:58:07.993851,2022-03-23 21:58:20.656051,0 days 00:00:12.662200000,369.66916067124527,68.81925321977697,COMPLETE
1,1,1.515444252023721,2022-03-23 21:58:20.656877,2022-03-23 21:58:25.334586,0 days 00:00:04.677709000,435.7989136318594,21.95915162869401,COMPLETE
2,2,1.4567744993839056,2022-03-23 21:58:25.334987,2022-03-23 21:58:31.811779,0 days 00:00:06.476792000,208.40699994368342,61.499522803836925,COMPLETE
3,3,1.499283578913609,2022-03-23 21:58:31.812420,2022-03-23 21:58:47.812183,0 days 00:00:15.999763000,345.87303630942154,91.71929159825413,COMPLETE
4,4,1.4409222047008645,2022-03-23 21:58:47.812825,2022-03-23 21:58:53.299387,0 days 00:00:05.486562000,275.9471264056506,39.22003801879537,COMPLETE
5,5,1.473623335415715,2022-03-23 21:58:53.299768,2022-03-23 21:59:06.436210,0 days 00:00:13.136442000,489.21373863442966,53.26454277862172,COMPLETE
6,6,1.541396192489855,2022-03-23 21:59:06.436590,2022-03-23 21:59:26.391166,0 days 00:00:19.954576000,484.8707924982223,82.59229431026446,COMPLETE
7,7,1.4420153934898643,2022-03-23 21:59:26.391809,2022-03-23 21:59:38.619722,0 days 00:00:12.227913000,452.4833832534428,54.43172108103899,COMPLETE
8,8,1.4077911308342426,2022-03-23 21:59:38.620089,2022-03-23 21:59:47.068552,0 days 00:00:08.448463000,228.04828802354473,73.71486781723218,COMPLETE
9,9,1.4491850082748639,2022-03-23 21:59:47.068918,2022-03-23 22:00:01.997666,0 days 00:00:14.928748000,374.9214656375197,78.74130828987879,COMPLETE
10,10,1.38529735177487,2022-03-23 22:00:01.998480,2022-03-23 22:00:08.017816,0 days 00:00:06.019336000,122.5968423981206,97.44966679572681,COMPLETE
11,11,1.4845309840864458,2022-03-23 22:00:08.018251,2022-03-23 22:00:10.372729,0 days 00:00:02.354478000,444.59688762892455,10.262426470398225,COMPLETE
12,12,1.3898927796985536,2022-03-23 22:00:10.373111,2022-03-23 22:00:15.809088,0 days 00:00:05.435977000,495.5273118773106,21.30390826462894,COMPLETE
