,9306
Returns,29.185410202694555
Standard Deviation,17.778028536487017
Sharpe Ratio,144.0284008440131
ASIANPAINT Weight,6.558388847341074
BAJFINANCE Weight,9.054098948914364
BAJAJFINSV Weight,2.19089616958781
BRITANNIA Weight,1.5669686441944868
DIVISLAB Weight,5.93446132194775
GRASIM Weight,2.814823694981133
HCLTECH Weight,0.9430411188011634
HDFCBANK Weight,4.06267874576778
HINDALCO Weight,4.686606271161103
HINDUNILVR Weight,9.054098948914364
ICICIBANK Weight,0.9430411188011634
INFY Weight,4.06267874576778
JSWSTEEL Weight,4.686606271161103
LT Weight,0.9430411188011634
NESTLEIND Weight,9.67802647430769
POWERGRID Weight,1.5669686441944868
RELIANCE Weight,5.93446132194775
TCS Weight,8.430171423521042
TATACONSUM Weight,1.5669686441944868
TATASTEEL Weight,3.4387512203744564
TECHM Weight,2.814823694981133
TITAN Weight,0.9430411188011634
ULTRACEMCO Weight,2.814823694981133
WIPRO Weight,5.3105337965544255
