,187
Returns,28.999999999999996
Semi Deviation,11.180339887498949
Sortino Ratio,2.273633919521786
ASIANPAINT Weight,0.010260398370122234
BAJFINANCE Weight,0.030716130952614763
BAJAJFINSV Weight,0.0025353432608419815
BRITANNIA Weight,0.056481930923632864
DIVISLAB Weight,13.483580418836844
GRASIM Weight,0.028299604128242072
HCLTECH Weight,0.20438743868839265
HDFCBANK Weight,2.4408452754769723
HINDALCO Weight,8.922567187489133
HINDUNILVR Weight,4.231457531476403
ICICIBANK Weight,0.02586814919861446
INFY Weight,0.00548018246976978
JSWSTEEL Weight,10.098507061817937
LT Weight,1.239368714709971
NESTLEIND Weight,52.01056435221268
POWERGRID Weight,2.329209063522622
RELIANCE Weight,1.7842634841774623
TCS Weight,0.018325227104492702
TATACONSUM Weight,2.4832771311584336
TATASTEEL Weight,0.039830341069744826
TECHM Weight,0.07354414353534203
TITAN Weight,0.18539000450895465
ULTRACEMCO Weight,0.25059814540468683
WIPRO Weight,0.044642739506102716
