,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-0.054634957392935675,1.3838312969963378,-0.04658813712916852,1.624634886609624,4.444660258094339,0.5479139961670252,3.6473012959939988,2.1516307596469333,6.1545231688728474,4.588179657761681,2.4763573401140384,2.7879444195152576,4.094470981911535,5.535957599103635,3.519692273790165,4.592501919679361,5.418463543069365,5.74322287143147,2.9706588772067755,5.643708700094438,5.941197008112539,1.7447839492610036,8.280562464139782,8.484416598815976,1.971082842009224,4.0450342089855935,3.5911003796133927
